"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006869","BP","GO:0006869","lipid transport","45/618","459/18986",0.0980392156862745,3.01192969097024,8.00359666712812,4.6761239948697e-11,4.84758187468159e-09,3.88387842581408e-09,"SLC10A1/SLC27A5/CYP4F2/ABCB4/SLC27A2/ABCA6/TSKU/ABCB11/SLC22A1/AQP9/ACSL1/APOA5/SLCO2B1/LIPG/RBP5/TTPA/CYP4A11/KCNJ8/ABCG8/STARD5/CFHR4/ABCG5/APOF/APOC3/PON1/ABCA8/SLCO1B1/ABCA9/ABCG2/CES1/MTTP/LPA/MFSD2A/LCAT/ATP8A2/SLC22A7/CYP19A1/TRPC5/STRA6/SYT7/ACSL4/REN/CYP7A1/RBP2/SPP1",45
"GO:0009074","BP","GO:0009074","aromatic amino acid family catabolic process","11/618","24/18986",0.458333333333333,14.0807713052859,11.7615756286257,6.75925693609083e-11,6.84414062784639e-09,5.48351958046634e-09,"TAT/HPD/HAAO/GSTZ1/ACMSD/AMDHD1/HDC/TDO2/KMO/IDO2/UROC1",11
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation","16/618","62/18986",0.258064516129032,7.92817621881198,10.0225193513821,8.92035906270832e-11,8.73723814636434e-09,7.00026768296579e-09,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",16
"GO:0016042","BP","GO:0016042","lipid catabolic process","38/618","351/18986",0.108262108262108,3.32599415447312,8.06800356731182,9.0302185711161e-11,8.73723814636434e-09,7.00026768296579e-09,"PCK2/CYP4F2/SLC27A2/HSD11B1/EHHADH/HSD17B6/ABCB11/PCK1/APOA5/HAO1/ACOX2/LIPG/CYP4F3/CYP3A4/GPLD1/SULT2A1/CYP4A11/SPHK1/ACADL/APOC3/GBA3/CPS1/SRD5A2/HAO2/ENPP7/AKR1D1/CES1/MFSD2A/CYP19A1/BCO2/CYP39A1/CYP26B1/CYP7A1/SPP1/CYP26A1/SULT1E1/CYP1A2/ASPG",38
"GO:0006706","BP","GO:0006706","steroid catabolic process","11/618","25/18986",0.44,13.5175404530744,11.4875388126019,1.17169355133427e-10,1.10903341793683e-08,8.88556619936332e-09,"HSD11B1/HSD17B6/CYP3A4/SRD5A2/AKR1D1/CYP19A1/CYP39A1/CYP7A1/SPP1/SULT1E1/CYP1A2",11
"GO:0051783","BP","GO:0051783","regulation of nuclear division","24/618","151/18986",0.158940397350993,4.88291647913586,8.7868318051269,1.23523909302292e-10,1.14430447043017e-08,9.16815756837169e-09,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/SPHK1/DLGAP5/NEK2/TTK/BUB1/BUB1B/MKI67/CDCA2/SKA3/SPC25/SKA1/CDC25C/IGF1/BMP7/IGF2",24
"GO:0008652","BP","GO:0008652","amino acid biosynthetic process","17/618","74/18986",0.22972972972973,7.05768389748972,9.5768423959998,1.69785935170805e-10,1.54009992027851e-08,1.23392673060536e-08,"ABAT/AASS/CTH/OTC/SHMT1/HAO1/BHMT/UPB1/AGXT2/AGXT/SDS/NAGS/CPS1/PYCR1/GLS2/CBS/GAD1",17
"GO:0097267","BP","GO:0097267","omega-hydroxylase P450 pathway","8/618","11/18986",0.727272727272727,22.3430420711974,12.9876439360358,1.82411835430995e-10,1.62085945197256e-08,1.29863119789112e-08,"CYP4F2/CYP2C8/CYP4F11/CYP4F3/CYP2C9/CYP4A11/CYP1A1/CYP1A2",8
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","16/618","65/18986",0.246153846153846,7.56226039332835,9.72090497480733,1.93151513628346e-10,1.67063457416777e-08,1.33851098295385e-08,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",16
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","27/618","194/18986",0.139175257731959,4.27569812831548,8.41175933061488,1.95687559215793e-10,1.67063457416777e-08,1.33851098295385e-08,"MYBL2/AURKB/KIF2C/CCNB1/PLK1/UBE2C/KIF23/CENPF/CDK1/NUF2/CDC20/BIRC5/TRIP13/KIFC1/DLGAP5/NEK2/TTK/KIF18B/KIF18A/BUB1/BUB1B/SKA3/SPC25/KIF15/KIF4A/NCAPG/SKA1",27
"GO:0006720","BP","GO:0006720","isoprenoid metabolic process","21/618","120/18986",0.175,5.37629449838188,8.82116307004358,2.85648748478263e-10,2.39175894398915e-08,1.91627520740276e-08,"RDH16/HSD17B6/CYP2C8/ADH1B/CYP3A4/CYP2C9/ADH4/ADH1C/ALDH8A1/RDH5/UGT1A1/UGT1A3/ADH1A/CYP2D6/BCO2/UGT1A9/CYP26B1/CYP1A1/RBP2/CYP26A1/CYP1A2",21
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint signaling","14/618","49/18986",0.285714285714286,8.77762367082755,9.99903247378904,3.05579241855446e-10,2.41907639825202e-08,1.93816192824679e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint signaling","14/618","49/18986",0.285714285714286,8.77762367082755,9.99903247378904,3.05579241855446e-10,2.41907639825202e-08,1.93816192824679e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint signaling","14/618","49/18986",0.285714285714286,8.77762367082755,9.99903247378904,3.05579241855446e-10,2.41907639825202e-08,1.93816192824679e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","17/618","77/18986",0.220779220779221,6.78270920018493,9.32633557022355,3.31422843862507e-10,2.56376397440472e-08,2.0540854897317e-08,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/NCAPG/SKA1",17
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation","15/618","58/18986",0.258620689655172,7.94526280549046,9.71670281265217,3.35632858385551e-10,2.56376397440472e-08,2.0540854897317e-08,"AURKB/CCNB1/PLK1/CENPF/CDK1/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",15
"GO:0031577","BP","GO:0031577","spindle checkpoint signaling","14/618","50/18986",0.28,8.60207119741101,9.87282446089376,4.11846991314289e-10,3.0916927589352e-08,2.47706157752369e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0045839","BP","GO:0045839","negative regulation of mitotic nuclear division","15/618","59/18986",0.254237288135593,7.81059733421096,9.61034374184418,4.36688332754738e-10,3.22261186578666e-08,2.5819538532546e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/BMP7",15
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation","22/618","135/18986",0.162962962962963,5.00649646410164,8.56905744502103,4.47808108925515e-10,3.24959417710282e-08,2.60357205785817e-08,"AURKB/KIF2C/CCNB1/PLK1/UBE2C/CENPF/CDK1/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/MKI67/CDCA2/SKA3/SPC25/NCAPG/SKA1/DPF3",22
"GO:0043648","BP","GO:0043648","dicarboxylic acid metabolic process","19/618","100/18986",0.19,5.83711974110032,8.89580897692474,4.70620416524553e-10,3.35914966155394e-08,2.69134781770901e-08,"TAT/PCK2/SHMT1/HAAO/PCK1/OGDHL/GPT2/ALDH1L1/ADHFE1/ACMSD/AMDHD1/NAGS/AADAT/KMO/GLS2/PRODH/SLC7A11/UROC1/GAD1",19
"GO:1902221","BP","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process","11/618","28/18986",0.392857142857143,12.0692325473879,10.7514953277362,5.16383243316131e-10,3.57984254987737e-08,2.86816676988942e-08,"TAT/HPD/HAAO/IYD/GSTZ1/ACMSD/TDO2/TTC36/KMO/IDO2/OCA2",11
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","33/618","292/18986",0.113013698630137,3.47197100678282,7.80822433122556,5.26542789279209e-10,3.57984254987737e-08,2.86816676988942e-08,"SLC10A1/SLC27A5/ABCB4/ABAT/TSKU/ABCB11/SLC22A1/AQP9/APOA5/SLCO2B1/LIPG/ABCG8/STARD5/ABCG5/APOC3/PON1/ABCA8/SLCO1B1/CES1/MTTP/DRD1/LCAT/KCNB1/SLC29A4/CYP19A1/STRA6/SYT7/REN/CYP7A1/SPP1/GDNF/CHRNA4/SLC6A2",33
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","14/618","51/18986",0.274509803921569,8.43340313471667,9.75009220385682,5.50871499406945e-10,3.57984254987737e-08,2.86816676988942e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","14/618","51/18986",0.274509803921569,8.43340313471667,9.75009220385682,5.50871499406945e-10,3.57984254987737e-08,2.86816676988942e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","14/618","51/18986",0.274509803921569,8.43340313471667,9.75009220385682,5.50871499406945e-10,3.57984254987737e-08,2.86816676988942e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","14/618","51/18986",0.274509803921569,8.43340313471667,9.75009220385682,5.50871499406945e-10,3.57984254987737e-08,2.86816676988942e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:1901616","BP","GO:1901616","organic hydroxy compound catabolic process","15/618","60/18986",0.25,7.68042071197411,9.50645559820252,5.64962098307916e-10,3.61741908240098e-08,2.89827305540625e-08,"LDHD/CYP4F2/HSD17B6/HAO1/CYP4F3/CYP3A4/ADH4/SULT2A1/CYP4A11/AKR1D1/SULT1B1/DBH/CYP39A1/CYP7A1/SULT1E1",15
"GO:0000819","BP","GO:0000819","sister chromatid segregation","29/618","235/18986",0.123404255319149,3.79118639399573,7.89730946323616,7.65673845705102e-10,4.83151293362321e-08,3.87100400406821e-08,"MYBL2/AURKB/KIF2C/CCNB1/PLK1/UBE2C/KIF23/CENPF/CDK1/NUF2/CDC20/BIRC5/TRIP13/KIFC1/DLGAP5/NEK2/TTK/KIF18B/KIF18A/BUB1/BUB1B/SKA3/TOP2A/SPC25/KIF15/KIF4A/NCAPG/SKA1/DPF3",29
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","14/618","53/18986",0.264150943396226,8.11516150699151,9.51440387723498,9.64667126561924e-10,5.91571925218397e-08,4.73966917335243e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation","14/618","53/18986",0.264150943396226,8.11516150699151,9.51440387723498,9.64667126561924e-10,5.91571925218397e-08,4.73966917335243e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","14/618","54/18986",0.259259259259259,7.96488073834352,9.40114863818154,1.26375089074849e-09,7.64218246988738e-08,6.12291001745685e-08,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1",14
"GO:0051304","BP","GO:0051304","chromosome separation","17/618","84/18986",0.202380952380952,6.21748343350285,8.79053779071007,1.39652536999544e-09,8.32941296021939e-08,6.67351849483042e-08,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/NCAPG/SKA1",17
"GO:0072329","BP","GO:0072329","monocarboxylic acid catabolic process","21/618","131/18986",0.16030534351145,4.92484992218187,8.26825833400436,1.52092350182806e-09,8.94878503643161e-08,7.16975886921508e-08,"PCK2/LDHD/CYP4F2/SLC27A2/DCXR/EHHADH/ABCB11/PCK1/HAO1/ACOX2/CYP4F3/SULT2A1/CYP4A11/AGXT2/ACADL/AGXT/HAO2/AKR1D1/MFSD2A/CYP26B1/CYP26A1",21
"GO:0016125","BP","GO:0016125","sterol metabolic process","23/618","159/18986",0.144654088050314,4.44401701573345,7.99911411155358,2.02305140637206e-09,1.15899550307157e-07,9.28586199545292e-08,"CYP8B1/SEC14L2/TSKU/INSIG1/APOA5/CYP3A4/CYP2C9/SULT2A1/ACADL/CYP7B1/APOF/PON1/AKR1D1/CES1/LEPR/LCAT/CYP2D6/CYP19A1/CYP11A1/CYP39A1/CYP7A1/CYP1A2/AQP8",23
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","23/618","159/18986",0.144654088050314,4.44401701573345,7.99911411155358,2.02305140637206e-09,1.15899550307157e-07,9.28586199545292e-08,"SEC14L2/TSKU/INSIG1/APOA5/CYP3A4/CYP2C9/SULT2A1/ACADL/CYP7B1/APOF/PON1/AKR1D1/CES1/LEPR/UGT1A4/LCAT/UGT1A3/CYP2D6/CYP11A1/CYP39A1/CYP7A1/CYP1A2/AQP8",23
"GO:0042537","BP","GO:0042537","benzene-containing compound metabolic process","10/618","25/18986",0.4,12.2886731391586,10.3597884356754,2.61150138931328e-09,1.47668533104806e-07,1.18311901629313e-07,"HAAO/ALDH8A1/SRD5A2/TDO2/AADAT/KMO/UGT1A1/IDO2/ACSM1/GSTM1",10
"GO:0006956","BP","GO:0006956","complement activation","15/618","67/18986",0.223880597014925,6.87798869729025,8.84067982316573,2.97409038359681e-09,1.63913791521272e-07,1.31327588690737e-07,"C8A/C6/C8B/MASP2/CFHR4/CFHR5/CFHR2/CFHR3/MBL2/FCN2/C9/FCN3/COLEC10/C7/CD5L",15
"GO:0051784","BP","GO:0051784","negative regulation of nuclear division","15/618","67/18986",0.223880597014925,6.87798869729025,8.84067982316573,2.97409038359681e-09,1.63913791521272e-07,1.31327588690737e-07,"AURKB/CCNB1/PLK1/CENPF/NUF2/CDC20/BIRC5/TRIP13/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/BMP7",15
"GO:0000280","BP","GO:0000280","nuclear division","41/618","451/18986",0.0909090909090909,2.79288025889968,7.0682493836056,3.30432156084947e-09,1.79837700949232e-07,1.44085811219146e-07,"MYBL2/AURKB/KIF2C/CCNB1/PLK1/UBE2C/KIF23/CENPF/CCNB2/CDK1/NUF2/CDC20/BIRC5/TRIP13/KIFC1/SPHK1/DLGAP5/NEK2/TTK/PTTG1/KIF18B/KIF18A/BUB1/ANLN/BUB1B/MKI67/CDCA2/SKA3/TOP2A/SPC25/KIF15/KIF4A/NCAPG/SKA1/ASPM/EME1/CDC25C/IGF1/CYP26B1/BMP7/IGF2",41
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","14/618","58/18986",0.241379310344828,7.41557861845776,8.97565326937365,3.50248388298818e-09,1.88269318846056e-07,1.50841216221219e-07,"CYP4F2/CYP2A6/CYP2C8/CYP4F11/CYP4F3/CYP4A22/CYP2B6/CYP2C9/CYP4A11/CYP2D6/CYP2A13/CYP2A7/CYP1A1/CYP1A2",14
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","35/618","348/18986",0.100574712643678,3.0898244243574,7.21719387352343,3.60804965054458e-09,1.91578636322818e-07,1.53492638535362e-07,"SEC14L2/PFKFB1/ABCB11/FBP1/GPD1/INSIG1/PDK4/FMO4/APOA5/BHMT/GPT/GPLD1/ACADL/ACMSD/GNMT/ALDOB/APOC3/PPARGC1A/SOX9/CES1/MFSD2A/CDA/LEPR/UGT1A4/UGT1A1/FMO2/UGT1A3/IGF1/UGT1A9/SLC7A11/AVPR1A/CYP7A1/GCK/IGF2/AQP8",35
"GO:0033559","BP","GO:0033559","unsaturated fatty acid metabolic process","19/618","114/18986",0.166666666666667,5.12028047464941,8.09354610215866,4.70590299189863e-09,2.46861465382249e-07,1.97785193597363e-07,"CYP4F2/CES2/CYP2A6/CYP2C8/CYP4F11/CYP4F3/CYP4A22/CYP2B6/CYP2C9/CYP4A11/GSTA1/CYP2D6/CYP2A13/CYP2A7/AVPR1A/ELOVL7/CYP1A1/CYP1A2/GSTM1",19
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","18/618","103/18986",0.174757281553398,5.36883777924404,8.15488118400106,5.48891748262532e-09,2.84508889516079e-07,2.27948277411282e-07,"RDH16/HSD17B6/CYP2C8/HAO1/ADH1B/CYP3A4/ADH4/SULT2A1/ADH1C/RDH5/SULT1B1/ADH1A/CYP2D6/IGF1/CYP11A1/CYP1A1/SULT1E1/CYP1A2",18
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","24/618","183/18986",0.131147540983607,4.02907316037986,7.55249310782672,6.68150534228731e-09,3.42250285415517e-07,2.74210634109475e-07,"DMGDH/SLC16A2/SHMT1/BHMT/SARDH/SULT2A1/ALDH1L1/AGXT2/ACADL/IYD/GSTZ1/GNMT/SLC1A1/DIO1/SULT1B1/MFSD2A/SLC1A2/GSTA2/GSTA1/CKMT1B/PRODH/BBOX1/SLC7A11/GSTM1",24
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","17/618","93/18986",0.182795698924731,5.61579148832516,8.18475712926248,7.18094648750793e-09,3.63556290774529e-07,2.91280987265621e-07,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/DPF3",17
"GO:0019395","BP","GO:0019395","fatty acid oxidation","18/618","107/18986",0.168224299065421,5.16813356319753,7.9307201547253,1.02772689211778e-08,5.14335964170211e-07,4.12085531818311e-07,"CYP4F2/SLC27A2/EHHADH/ABCB11/PDK4/FMO4/HAO1/ACOX2/CYP4F3/ABCC9/ADH4/ACADL/PPARGC1A/HAO2/SOX9/MFSD2A/FMO2/ACSM1",18
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","17/618","96/18986",0.177083333333333,5.44029800431499,8.0001910549952,1.18492493633971e-08,5.85331322628073e-07,4.68966951910991e-07,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/DPF3",17
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation","18/618","108/18986",0.166666666666667,5.12028047464941,7.87642732208568,1.19647422402155e-08,5.85331322628073e-07,4.68966951910991e-07,"AURKB/CCNB1/PLK1/UBE2C/CENPF/CDK1/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/DPF3",18
"GO:0043605","BP","GO:0043605","amide catabolic process","8/618","16/18986",0.5,15.3608414239482,10.540830151815,1.23113679618792e-08,5.95596623400246e-07,4.77191502054594e-07,"AASS/PIPOX/XDH/AMDHD1/TDO2/AADAT/GDA/UROC1",8
"GO:0009064","BP","GO:0009064","glutamine family amino acid metabolic process","15/618","74/18986",0.202702702702703,6.22736814484387,8.26416196622359,1.27068936353416e-08,6.07975987783267e-07,4.8710983814369e-07,"TAT/GLYATL1/DAO/ADHFE1/AMDHD1/NAGS/CPS1/AADAT/ARG1/PYCR1/GLS2/PRODH/SLC7A11/UROC1/GAD1",15
"GO:0009308","BP","GO:0009308","amine metabolic process","19/618","121/18986",0.15702479338843,4.82406590173581,7.74030816075022,1.30111624415295e-08,6.15767405113257e-07,4.93352315002619e-07,"ABAT/DMGDH/HAAO/DAO/BHMT/ACMSD/SLC1A1/HDC/TDO2/SULT1B1/SULT1C2/DRD1/KMO/SLC29A4/DBH/IDO2/SLC7A11/GRIN2A/CYP1A1",19
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","17/618","97/18986",0.175257731958763,5.38421245787876,7.94038533403837,1.39392956805827e-08,6.52598853690935e-07,5.22861639903237e-07,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/DPF3",17
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","21/618","148/18986",0.141891891891892,4.35915770139071,7.52510314961872,1.44266323004756e-08,6.68229330173095e-07,5.35384764208021e-07,"SEC14L2/TSKU/INSIG1/APOA5/CYP3A4/CYP2C9/SULT2A1/ACADL/CYP7B1/APOF/PON1/AKR1D1/CES1/LEPR/LCAT/CYP2D6/CYP11A1/CYP39A1/CYP7A1/CYP1A2/AQP8",21
"GO:1901607","BP","GO:1901607","alpha-amino acid biosynthetic process","14/618","65/18986",0.215384615384615,6.61697784416231,8.32062499747986,1.70695856655373e-08,7.8232606302894e-07,6.26798968372195e-07,"AASS/CTH/OTC/SHMT1/HAO1/BHMT/AGXT2/AGXT/SDS/NAGS/CPS1/PYCR1/GLS2/CBS",14
"GO:0001504","BP","GO:0001504","neurotransmitter uptake","12/618","46/18986",0.260869565217391,8.01435204727733,8.73665307462455,1.7977528965442e-08,8.15355844953485e-07,6.53262401222312e-07,"SLC22A1/SLC6A1/SLC6A12/SLC6A13/SYNGR3/DRD1/SLC1A2/SLC29A4/SNAP25/GDNF/SLC6A11/SLC6A2",12
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","17/618","100/18986",0.17,5.2226860841424,7.76582156006421,2.24045281988997e-08,9.98890511488741e-07,8.00310218087104e-07,"AURKB/CCNB1/PLK1/UBE2C/CENPF/NUF2/CDC20/BIRC5/TRIP13/DLGAP5/TTK/BUB1/BUB1B/SKA3/SPC25/SKA1/DPF3",17
"GO:0062014","BP","GO:0062014","negative regulation of small molecule metabolic process","19/618","125/18986",0.152,4.66969579288026,7.55042357272734,2.24830661749877e-08,9.98890511488741e-07,8.00310218087104e-07,"PFKFB1/FBP1/INSIG1/FMO4/ACADL/ACMSD/ALDOB/APOC3/SOX9/MFSD2A/CDA/LEPR/UGT1A4/UGT1A1/FMO2/UGT1A3/UGT1A9/CYP7A1/GCK",19
"GO:0010565","BP","GO:0010565","regulation of cellular ketone metabolic process","21/618","153/18986",0.137254901960784,4.21670156735834,7.32766043427637,2.6202844474891e-08,1.14205064480615e-06,9.15009993687011e-07,"ABCB11/INSIG1/PDK4/FMO4/APOA5/BHMT/ACADL/ACMSD/APOC3/PPARGC1A/SOX9/CES1/MFSD2A/UGT1A4/UGT1A1/FMO2/UGT1A3/UGT1A9/SLC7A11/AVPR1A/CYP7A1",21
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","32/618","324/18986",0.0987654320987654,3.03424028127372,6.77429750124804,2.62299183464894e-08,1.14205064480615e-06,9.15009993687011e-07,"MYBL2/AURKB/KIF2C/CCNB1/PLK1/UBE2C/KIF23/CENPF/CCNB2/CDK1/NUF2/CDC20/BIRC5/TRIP13/KIFC1/DLGAP5/NEK2/TTK/PTTG1/KIF18B/KIF18A/BUB1/BUB1B/SKA3/TOP2A/SPC25/KIF15/KIF4A/NCAPG/SKA1/ASPM/DPF3",32
"GO:0034440","BP","GO:0034440","lipid oxidation","18/618","114/18986",0.157894736842105,4.85079202861523,7.56418476974541,2.87009498256116e-08,1.23726668852191e-06,9.91297005962241e-07,"CYP4F2/SLC27A2/EHHADH/ABCB11/PDK4/FMO4/HAO1/ACOX2/CYP4F3/ABCC9/ADH4/ACADL/PPARGC1A/HAO2/SOX9/MFSD2A/FMO2/ACSM1",18
"GO:0008209","BP","GO:0008209","androgen metabolic process","10/618","31/18986",0.32258064516129,9.91022027351498,9.10701382822966,2.96950260228562e-08,1.26757003238741e-06,1.01557601898602e-06,"HSD17B6/UGT2B7/CYP3A4/SRD5A2/ESR1/AKR1D1/CYP19A1/HSD3B1/SPP1/CYP17A1",10
"GO:0045922","BP","GO:0045922","negative regulation of fatty acid metabolic process","12/618","49/18986",0.244897959183673,7.5236774321379,8.38693992576925,3.89856508480859e-08,1.64799537662685e-06,1.320372477369e-06,"INSIG1/FMO4/ACADL/APOC3/SOX9/MFSD2A/UGT1A4/UGT1A1/FMO2/UGT1A3/UGT1A9/CYP7A1",12
"GO:0170044","BP","GO:0170044","non-proteinogenic amino acid catabolic process","8/618","19/18986",0.421052631578947,12.9354454096406,9.54739107021595,6.62967512136975e-08,2.77553898831191e-06,2.2237594486052e-06,"ABAT/OTC/DAO/SARDH/AGXT2/ALDH8A1/PRODH/CBS",8
"GO:0030258","BP","GO:0030258","lipid modification","23/618","191/18986",0.120418848167539,3.69946966231214,6.87768961570795,6.93786314174382e-08,2.87690058277644e-06,2.30497027085103e-06,"CYP4F2/SLC27A2/EHHADH/ABCB11/CYP2C8/PDK4/FMO4/HAO1/ACOX2/CYP4F3/CYP3A4/CYP4A22/ABCC9/ADH4/ACADL/PPARGC1A/HAO2/SOX9/MFSD2A/FMO2/CYP1A1/ACSM1/B4GALNT2",23
"GO:0019217","BP","GO:0019217","regulation of fatty acid metabolic process","17/618","108/18986",0.157407407407407,4.83582044828,7.33264668930537,7.28726216196403e-08,2.99327730690485e-06,2.39821120206046e-06,"ABCB11/INSIG1/PDK4/FMO4/APOA5/ACADL/APOC3/PPARGC1A/SOX9/MFSD2A/UGT1A4/UGT1A1/FMO2/UGT1A3/UGT1A9/AVPR1A/CYP7A1",17
"GO:0001822","BP","GO:0001822","kidney development","31/618","322/18986",0.0962732919254658,2.95767754125711,6.4988323620281,7.77544262710725e-08,3.16395114003972e-06,2.53495493027383e-06,"SLC22A1/ENPEP/SOX4/CYP4A22/CENPF/CYP4A11/KCNJ8/ZBTB16/CD24/SIX2/SOX9/GFRA1/FRAS1/FOXJ1/MMP9/SIX4/BICC1/STRA6/SLC34A1/EPCAM/CYP26B1/UPK3A/REN/BMP7/GCNT3/CYP26A1/GDNF/GPC3/BMPER/BMP10/MME",31
"GO:0042572","BP","GO:0042572","retinol metabolic process","12/618","52/18986",0.230769230769231,7.08961911874533,8.06564714187795,7.9757403013885e-08,3.21067902816973e-06,2.57239327402618e-06,"RDH16/HSD17B6/CYP2C8/ADH1B/CYP3A4/ADH4/ADH1C/RDH5/ADH1A/CYP2D6/CYP1A1/CYP1A2",12
"GO:0006536","BP","GO:0006536","glutamate metabolic process","10/618","34/18986",0.294117647058824,9.03578907291072,8.6021907030036,8.03775870625864e-08,3.21067902816973e-06,2.57239327402618e-06,"TAT/ADHFE1/AMDHD1/NAGS/AADAT/GLS2/PRODH/SLC7A11/UROC1/GAD1",10
