0	1	2	3	4	5	6	7	8	9	10	11	12	13
TRIM5	0.04601	0.08629	0.09497	0.06969	0.07961	0.04056	0.02937	0.05296	0.08468	0.15749	0.14607	0.05423	0.17154	0.03809
TRIM50	0	0.08507	0.05869	0.02655	0.00415	0	0.01023	0	0	0	0.00237	0	0	0
TRIM52	0.08837	0.12254	0.30633	0.17019	0.12001	0.18785	0.15256	0.1422	0.18198	0.23012	0.2726	0.20257	0.18628	0.18391
TRIM52-AS1	0.12798	0.11614	0.18088	0.06734	0.14812	0.12592	0.10453	0.1781	0.14492	0.14866	0.20443	0.12605	0.19759	0.09131
TRIM54	0.00014	0.01677	0.0059	0	0.00823	0	0.00645	0.00572	0.00306	0.00676	0	0.03195	0	0
TRIM55	0	0.00275	0	0.00053	0	0.01125	0	0.02835	0	0	0	0.09337	0	0
TRIM56	0.35952	0.23278	0.61729	0.35275	0.32563	0.56103	0.27815	0.2786	0.32318	0.32278	0.77757	0.4769	0.47773	0.86924
TRIM58	0.19551	0.36427	0.97782	0.63262	0.53269	1.36043	0.6791	0.6614	0.3949	0.23658	0.94283	0.7013	0.60136	0.72982
TRIM59	0.0127	0.04917	0.01268	0.01174	0.09669	0.00601	0.00464	0.05325	0.31352	0.00212	0.03027	0.0032	0.08077	0.00126
TRIM6	0.0011	0.0187	0.0108	0	0.00034	0	0.00568	0	0.00089	0.0045	0	0	0.00126	0
TRIM60	0.00164	0.00268	0.0043	0.00529	0.01059	0.02062	0.00497	0.01678	0.00442	0.00141	0.00983	0.00753	0.01745	0
TRIM61	0.00045	0.00586	0.00443	0	0.00163	0.00361	0	0.01039	0.04215	0	0	0	0.01583	0.03169
TRIM62	0.0041	0.0235	0.00382	0.00798	0.01815	0	0.00102	0.01124	0.00182	0.01259	0	0	0	0
TRIM65	0.06754	0.10281	0.22673	0.15993	0.11139	0.2961	0.25022	0.09888	0.09074	0.09677	0.24279	0.19298	0.08567	0.2589
TRIM66	0.10811	0.11504	0.28851	0.18571	0.12819	0.38538	0.09353	0.19841	0.13078	0.14753	0.30591	0.23637	0.12977	0.30609
TRIM68	0.05571	0.09539	0.04192	0.02299	0.06926	0.03821	0.03382	0.01857	0.08943	0.01365	0.03728	0.02714	0.07589	0.00684
TRIM69	0.00529	0.00268	0	0	0.01458	0.00745	0.00996	0.00737	0.00462	0	0	0.00168	0.09919	0.15251
TRIM7	0.00084	0.01154	0.01034	0.00273	0.00284	0	0.00576	5e-04	0.00271	0.00061	0.03235	0.00093	0.00609	0
TRIM71	0.09984	0.19668	0.01297	0.00048	0.03323	0	0.04265	0.00055	0	0.1333	0.06645	0.05379	0	0
TRIM72	0.0129	0.02478	0.03754	0.02226	0.02718	0.03929	0.04414	0.01644	0.01136	0.01998	0.03091	0.02737	0.02103	0.06929
TRIM73	0.00085	0.00334	0	0	0	4e-05	0	0	0	0.00134	0	0	0	0
TRIM74	0.00044	0.00225	0	0	0.00336	0.00026	0	0.00172	0	0.00045	0	0	0	0
TRIM8	0.50641	0.68517	0.34522	0.27022	0.18383	0.07457	0.2039	0.14679	0.15578	0.67452	0.25296	0.5055	0.17197	0.03497
TRIM9	4e-04	9e-05	0.03426	0.01324	0	0	0	0	0	0	0.03142	0.00311	0	0
TRIO	0.46842	0.26749	0.36143	0.19377	0.0876	0.12032	0.23995	0.0985	0.13659	0.64829	0.44398	0.20388	0.03326	0.49001
TRIOBP	0.36249	0.30934	0.30174	0.16741	0.28076	0.3053	0.34334	0.15727	0.4764	0.65017	0.56204	0.43556	0.30277	0.33759
TRIP10	0.0506	0.04357	0.04219	0.00458	0.01699	0.01935	0.03627	0.02014	0.01715	0.03446	0.07104	0.02526	0.00775	0
TRIP11	0.43028	0.60283	1.17123	0.51556	0.62845	0.95885	0.72006	0.96071	0.59363	0.59272	1.00003	1.09014	0.89422	0.63143
TRIP12	0.46229	0.64706	0.60087	0.2311	0.70371	0.30891	0.53004	0.45006	0.66993	0.71812	0.5535	0.69304	0.80521	0.89184
TRIP13	0.09433	0.10472	0.18518	0.15275	0.13899	0.20196	0.13089	0.10684	0.39587	0.12066	0.36418	0.16715	0.1147	0.25419
TRIP4	0.0698	0.08718	0.08061	0.03873	0.05136	0.05602	0.09235	0.03619	0.11041	0.06248	0.0808	0.19257	0.15971	0.01384
TRIP6	0.08807	0.17545	0.39833	0.14272	0.04453	0.02886	0.15451	0.08267	0.08016	0.03953	0.41695	0.14443	0.08772	0.02055
TRIQK	0.14863	0.19177	0.10877	0.04798	0.03161	0.03137	0.03575	0.00076	0.04735	0.1576	0.07265	0.049	0.00213	0
TRIT1	0.03694	0.05526	0.03561	0.02276	0.03441	0.01236	0.01171	0.02564	0.01351	0.03997	0.07391	0.03719	0.00255	0.05748
TRMT1	0.0249	0.05863	0.1907	0.03887	0.04998	0.06215	0.14762	0.12261	0.13305	0.03725	0.18075	0.25288	0.08141	0.0377
TRMT10A	0.03163	0.15225	0.04595	0.00341	0.04523	0.0114	0.03806	0.05922	0.18624	0.02713	0.05469	0.02348	0.03203	0
TRMT10B	0.12083	0.16686	0.30288	0.18123	0.20115	0.40815	0.24906	0.26813	0.2247	0.19258	0.39268	0.25155	0.34686	0.24908
TRMT10C	0.07823	0.22364	0.14285	0.06245	0.11248	0.01962	0.12633	0.1508	0.21874	0.14548	0.13391	0.16808	0.18035	0.15037
TRMT11	0.13092	0.10183	0.24124	0.0646	0.11101	0.1867	0.03207	0.07326	0.11127	0.12654	0.23409	0.32656	0.06345	0.16844
TRMT112	0.64614	0.52315	0.30832	0.14735	0.38984	0.10305	0.28574	0.45303	0.53299	0.72185	0.36383	0.43343	0.4468	0.20784
TRMT12	0.01674	0.08879	0.05642	0.02144	0.05177	8e-05	0.0351	0.01304	0.00517	0.02186	0.05627	0.01052	0.104	0.008
TRMT13	0.13811	0.12656	0.39543	0.08645	0.09317	0.09115	0.07054	0.0524	0.12768	0.30388	0.29934	0.14093	0.16322	0.12134
TRMT1L	0.18472	0.10794	0.13874	0.06172	0.06274	0.01655	0.07691	0.09879	0.13522	0.20259	0.16405	0.12855	0.08358	0.06624
TRMT2A	0.14711	0.13826	0.18618	0.03928	0.11543	0.03115	0.07736	0.11383	0.07283	0.18023	0.26556	0.22364	0.14573	0.17408
TRMT2B	0.05083	0.12817	0.31418	0.1973	0.19791	0.51056	0.15553	0.17509	0.25014	0.08	0.34888	0.23404	0.27797	0.31204
TRMT44	0.03005	0.02083	0.03777	0.01749	0.01627	0.05892	0.01498	0.03588	0.07475	0.04108	0.07583	0.04112	0.03421	0.04401
TRMT5	0.06574	0.06975	0.09286	0.05024	0.05316	0.03112	0.04597	0.0325	0.18627	0.04463	0.0834	0.13477	0.04764	0.10464
TRMT6	0.15291	0.21469	0.05021	0.01622	0.05756	0.0366	0.04962	0.03485	0.10059	0.33592	0.1185	0.11201	0.05217	0.21382
TRMT61A	0.10578	0.1281	0.07384	0.08052	0.08733	0.02831	0.05003	0.04454	0.02917	0.09777	0.09418	0.12832	0.11524	0.02862
TRMT61B	0.04094	0.0563	0.08011	0.02045	0.04558	0.03116	0.02048	0.04992	0.11693	0.09268	0.06794	0.0261	0.08656	0.13076
TRMU	0.06644	0.07985	0.0751	0.03458	0.08051	0.03328	0.02459	0.05944	0.0272	0.08435	0.03335	0.10495	0.10559	0.00146
TRNAU1AP	0.06254	0.06745	0.04583	0.01124	0.05173	0.01359	0.06317	0.06668	0.23286	0.10422	0.15281	0.03466	0.11176	0.05624
TRNP1	0.00244	0.07407	0.05117	0.0263	0.00134	0	0.01785	0.00143	0	0.00352	0.03018	0.02021	0	0
TRNT1	0.05029	0.07657	0.06906	0.0186	0.05363	0.01027	0.04444	0.127	0.07057	0.14862	0.04644	0.07524	0.04709	0.09008
TROAP	0.00734	0.05073	0.0104	0.00163	0.01614	0	0.00502	0.00344	0.32851	0.00876	0.24743	0.00027	0	0.00434
TROVE2	0.45114	0.48039	0.56927	0.2467	0.30223	0.09807	0.22559	0.2494	0.55783	0.60476	0.5316	0.38262	0.46342	0.18625
TRPC1	0.0282	0.0141	0.10709	0.03261	0.00144	0	0.01254	0	0	0.11937	0.11215	0.02699	0	0
TRPC4AP	0.14754	0.13732	0.18039	0.13232	0.06744	0.0205	0.09782	0.05347	0.16998	0.23604	0.16081	0.24842	0.11877	0.32672
TRPM1	0.01022	0.02513	0.08904	0.03989	0.02469	0.03057	0.03137	0.02193	0.0106	0.00491	0.08019	0.02741	0.01432	0.07554
TRPM2	0	0.02337	0.00099	0.00892	0.03355	0	0.21233	0.01157	0.00193	0	0	0	0.03042	0.01087
TRPM3	0.00183	0.00036	0	0	0.02194	0.1002	0	0.02408	0.00281	0.01486	0	0.12659	0.0135	0.01198
TRPM4	0.03918	0.15031	0.111	0.06009	0.02221	0.02007	0.06917	0.03196	0.00204	0.00604	0.06778	0.14633	0	0
TRPM6	0.0075	0.00945	0.01933	0.00677	0.00605	0.01231	0.01413	0.0076	0.00539	0.00944	0.04109	0.00683	0.00756	0.0113
TRPM7	0.40978	0.5585	0.87696	0.43493	0.45653	0.72149	0.56142	0.39096	0.46508	0.44596	0.84012	0.98237	0.4227	0.73166
TRPM8	0.04307	0.03272	0.7244	0.34039	0.05978	0.11342	0.08375	0.04926	0.0704	0.04484	0.7814	0.24723	0.02646	0.09244
TRPS1	0.01314	0.05704	0.2463	0.16504	0.29237	0.06403	0.18583	0.03964	0.18698	0.01048	0.16528	0.11317	0.19358	0.10344
TRPT1	0.08801	0.12193	0.2008	0.07251	0.08235	0.01882	0.05568	0.11976	0.04472	0.08588	0.10647	0.05089	0.0835	0.03269
TRPV1	0.04619	0.02889	0.08603	0.03147	0.01638	0.02294	0.04191	0.01996	0.02347	0.02717	0.07757	0.01769	0.02348	0.04782
TRPV2	0.009	0.01458	0.01156	0	0.1076	0.00719	0.10164	0.00327	0.11313	0	0	0.00934	0.1542	0.24611
TRPV3	0.00071	0.00303	0.01839	0.01093	0.00022	0.01013	0	0.0202	0	0	0.03015	0.0047	0.00131	0
TRPV4	0.00038	0.0049	0.12223	0.03528	0.00225	0	0.0459	0	0	0	0.1143	0	0	0
TRRAP	0.08301	0.13005	0.1544	0.07355	0.11046	0.13743	0.09637	0.12513	0.19032	0.22363	0.13541	0.11715	0.1088	0.20717
TRUB1	0.07664	0.09653	0.05602	0.02083	0.09242	0.03027	0.03367	0.05824	0.03707	0.04516	0.05816	0.04374	0.03332	0.09238
TRUB2	0.04737	0.066	0.08466	0.0401	0.03624	0.04415	0.06356	0.0526	0.10024	0.05468	0.10551	0.19935	0.03792	0.02448
TSACC	0.00836	0.03321	0.01451	0.00372	0.00253	0.00232	0.00139	0.00075	0.00047	0.02555	0.00939	0.06177	0.00121	0
TSC1	0.09636	0.10597	0.27314	0.05853	0.09522	0.05907	0.08764	0.0452	0.09969	0.2016	0.17277	0.08952	0.07309	0
TSC2	0.18988	0.07119	0.0993	0.04449	0.15081	0.07278	0.08974	0.08762	0.17909	0.193	0.16514	0.45182	0.11013	0.09453
TSC22D1	0.84976	0.38029	0.30075	0.14301	0.15562	0.05011	0.19697	0.03776	0.1355	1.75765	0.44418	0.53995	0.07213	0.06714
TSC22D2	0.09125	0.12011	0.08339	0.041	0.11357	0.00802	0.045	0.04072	0.13652	0.18049	0.12715	0.18043	0.05742	0.05042
TSC22D3	0.01793	0.02078	0.12261	0.09038	1.17362	0.31443	0.36741	1.36299	0.87053	0.17093	0.15561	0.47292	1.81614	1.45816
TSC22D4	0.06006	0.08412	0.08433	0.06756	0.10991	0.00515	0.14987	0.0508	0.09236	0.06058	0.05595	0.05797	0.07478	0.10505
TSEN15	0.06366	0.11224	0.09267	0.03692	0.12407	0.02956	0.03681	0.08101	0.17651	0.11588	0.11391	0.02606	0.05128	0.03942
TSEN2	0.04164	0.0693	0.05695	0.03505	0.01055	0.03397	0.01889	0.00737	0.02726	0.04766	0.04369	0.05122	0.00276	0.00126
TSEN34	0.14113	0.10355	0.07778	0.03199	0.02628	0.03308	0.07879	0.05604	0.04943	0.13275	0.0493	0.12624	0.08533	0.09145
TSEN54	0.04765	0.09913	0.1399	0.0461	0.1736	0.03045	0.05761	0.01441	0.18993	0.06305	0.1789	0.08037	0.07955	0.01653
TSFM	0.07594	0.22484	0.08026	0.01531	0.03892	0.00691	0.0645	0.02643	0.03306	0.06638	0.09385	0.06802	0.03755	0
TSG101	0.34477	0.25546	0.20526	0.12898	0.18225	0.09327	0.18405	0.09197	0.14825	0.56123	0.21764	0.35607	0.22205	0.07811
TSGA10	0.03601	0.02176	0.0457	0.00922	0.00705	0.02006	0.01324	0.07129	0.00958	0.03298	0.0517	0.01811	0.04119	0.071
TSGA13	0.02861	0.0393	0.06635	0.04004	0.03846	0.08065	0.04308	0.0456	0.02252	0.0212	0.06836	0.04588	0.02953	0.0571
TSHZ1	0.06316	0.18882	0.144	0.07658	0.05365	0.05157	0.05148	0.05726	0.11602	0.04337	0.17667	0.19332	0.00131	0.04951
TSHZ2	0.12587	0.09194	0.78952	0.33363	0.23387	0.9381	0.23284	0.25748	0.19134	0.18898	0.5201	1.03034	0.33865	0.38732
TSHZ3	0	0.00443	0.00063	0	0	0	0.02725	0	0	0.00543	0	0	0	0
TSIX	0.15875	0.27067	0.71536	0.42495	0.33384	0.73207	0.49727	0.46217	0.32338	0.20581	0.70653	0.47163	0.26098	0.64331
TSKS	0	0.00779	0	0	0.00912	0	0.00108	0	0.00988	0	0	0	0.00094	0
TSKU	0.68523	0.38273	0.06164	0.02564	0.05081	0.09135	0.1007	0.00384	0.01856	0.44736	0.10517	0.42796	0.00967	0
TSLP	0	0	0.00306	0.00076	0	0	0	0	0	0	0.00138	0.00694	0	0
TSN	0.41206	0.23647	0.28066	0.12626	0.11128	0.08828	0.21334	0.08788	0.20235	0.55192	0.25006	0.3075	0.10307	0.19892
TSNARE1	0.01532	0.05725	0.04258	0.02348	0.02744	0.0212	0.03476	0.00626	0.00309	0.02653	0.04924	0.03721	0.01224	0.01319
TSNAX	0.44849	0.28753	0.51566	0.3304	0.33772	0.55364	0.29609	0.30601	0.23631	0.55594	0.41437	0.403	0.22464	0.54628
TSNAXIP1	0.00366	0.02234	0.00199	0	0.00022	0.00785	0.00371	0	0.00056	0.00756	0.03534	0.01597	0	0
TSPAN1	0.00588	0.02481	0.00226	0	0.00206	0	8e-04	0	0	0.01121	0.01438	0.00305	0	0
TSPAN10	0.00047	0.00483	0.02345	0.01182	0.00191	0	9e-04	0	0	0	0.01783	0.00643	0	0
TSPAN11	0.01469	0.0168	0	0	0	0	0.00448	0	0	0.25363	0.00632	0	0	0
TSPAN12	6e-05	0.01276	0.02247	0.03275	0	0	0	0	0.00094	0.00035	0.00645	0.00666	0.00173	0
TSPAN13	0.04419	0.081	0.10194	0.02563	0.02896	4e-05	0.03003	0.09345	0.0183	0.03191	0.04097	0	0.0443	0.06424
TSPAN14	0.19435	0.29411	0.58228	0.47364	0.52976	0.89888	0.46117	0.29259	0.50989	0.22984	0.59974	0.50993	0.34726	0.36474
TSPAN15	0.00175	0.01644	0.00808	0.00363	0.00079	0	0.00234	0	0.00025	0.0169	0	0	0	0
TSPAN17	0.10025	0.24704	0.21699	0.11127	0.26756	0.08739	0.10661	0.05398	0.16204	0.12778	0.36693	0.14514	0.22027	0.23915
TSPAN18	0.00489	0.00779	0	0	0	0.00572	0.00083	0	0	0.10059	5e-04	0	0	0
TSPAN3	0.18472	0.33011	0.30609	0.26823	0.11833	0.04359	0.1608	0.33227	0.1355	0.30463	0.48648	0.07317	0.44281	0.63336
TSPAN31	0.1585	0.13343	0.11044	0.02428	0.11721	0.01699	0.08106	0.10006	0.02397	0.22736	0.18043	0.10131	0.0494	0.06961
TSPAN32	0	0.00169	0	0	0.07185	0.00479	0.01393	0.04103	0	0	0	0.04859	0.02036	0.00694
TSPAN33	0.28653	0.4889	0.15523	0.05886	0.11506	0.02904	0.36156	0.04188	0.1519	0.36579	0.21601	0.05745	0.01387	0.24886
TSPAN4	0.05352	0.1285	0.12794	0.08362	0.02041	0.03109	0.40185	0.08209	0.01831	0.08875	0.11925	0.02199	0.01287	0
TSPAN5	0.02287	0.00651	0.01622	0.0071	0.10005	0.00584	0.00107	0.03002	0.07333	0.20888	0.04208	0.07323	0.07272	0
TSPAN6	0.54598	0.31532	0.43181	0.26349	0.13952	0.36204	0.16118	0.12356	0.07028	0.54114	0.59576	0.32659	0.0774	0.12846
TSPAN7	0.00632	0.0101	0.0105	0.0095	0.00129	0.01844	0.00335	0	0	0.01495	0.0202	0.00093	0	0
TSPAN8	0.03975	0.46982	0.00062	0	0.04247	0.00097	0.10476	0	0.01177	0.03114	0.00638	0	0	0
TSPAN9	0.15986	0.05379	0.14611	0.10759	0.01152	0.00879	0.05652	0	0.0122	0.2187	0.10039	0.02829	0.00173	0.00272
TSPEAR-AS1	0.00044	0.0142	0.01457	0.00366	0.00051	0	5e-04	0.0013	0.00094	0	0	0.07429	0.00204	0
TSPO	0.11039	0.22513	0.11697	0.09285	0.36763	0.11119	0.36465	0.08806	0.35216	0.20543	0.07871	0.17196	0.42867	0.30023
TSPO2	0	0.00417	0.00028	0	0.00659	0	0.00099	0	0	0	0	8e-04	0	0
TSPYL1	0.41031	0.28461	0.20974	0.17238	0.28369	0.07851	0.22714	0.16065	0.16006	0.27669	0.24396	0.13187	0.22654	0.25132
TSPYL2	0.17207	0.09272	0.27425	0.09135	0.65518	0.11572	0.21959	0.19562	0.41842	0.40155	0.13989	0.13293	0.46689	0.24465
TSPYL4	0.04551	0.03892	0.0251	0	0.09776	0.03082	0.04207	0.02149	0.10565	0.13538	0.02123	0.00394	0.08054	0.03317
TSR1	0.09581	0.15985	0.1248	0.06637	0.09419	0.07168	0.12784	0.04416	0.16128	0.13509	0.10744	0.18932	0.09242	0.08192
TSR2	0.15839	0.13977	0.09806	0.06852	0.10383	0.06224	0.10436	0.05059	0.31286	0.23268	0.14792	0.0725	0.07502	0.18148
TSR3	0.24706	0.17329	0.11639	0.0504	0.12948	0.06743	0.15169	0.17737	0.24382	0.14499	0.19676	0.19644	0.31155	0.03359
EIPR1	0.056	0.03069	0.05797	0.01165	0.07459	0.00805	0.04197	0.03782	0.12066	0.01568	0.02497	0.04621	0.17504	0.07
TSSC2	0.00132	0.00438	0.00074	0	0.00038	0	0.00099	0	0	0.00144	0.00066	0.00831	0	0
TSSC4	0.13824	0.11608	0.14499	0.04836	0.0245	0.03116	0.09487	0.01051	0.19383	0.18699	0.22957	0.21459	0.19689	0.16793
TSSK3	0.0122	0.00355	0	0	0.00134	0	0.00191	0	0	0	0.01849	0.00321	0	0
TSSK6	0.00712	5e-05	0	0.00392	0.00183	0	0	0.00068	0	0.00523	0	0	0	0
TST	1.40702	0.43283	0.60284	0.39574	0.16647	0.11236	0.23016	0.18398	0.12356	0.87009	0.66841	1.25803	0.04527	0.03113
TSTA3	0.09336	0.34864	0.2643	0.06455	0.18106	0.09513	0.11539	0.116	0.16099	0.09737	0.22355	0.26967	0.17296	0.27664
TSTD1	0.10193	0.00924	0.18246	0.06903	0.3116	0.09353	0.07005	0.3286	0.62186	0.13377	0.15954	0.21771	0.49352	0.30686
TSTD2	0.05068	0.06143	0.07398	0.01577	0.06427	0.02711	0.08096	0.02144	0.02832	0.11907	0.02901	0.10139	0.05212	0.09808
TSTD3	0.07285	0.07004	0.25136	0.13569	0.12473	0.28995	0.11692	0.08746	0.05284	0.07492	0.24537	0.18007	0.10777	0.21375
TTBK1	0.00191	0.00011	0.00082	0	0	0.00283	0	0.00439	0.00057	0	0	0.01407	0	0
TTBK2	0.02602	0.06936	0.08656	0.02207	0.06605	0.04715	0.13962	0.07726	0.07966	0.05696	0.0577	0.03448	0.05209	0.03738
TTC1	0.37194	0.46701	0.33558	0.14921	0.33206	0.1392	0.33738	0.20046	0.65996	0.52654	0.39403	0.46041	0.49599	0.43898
TTC12	0.02423	0.06362	0.09695	0.04212	0.02305	0.0302	0.0111	0.04388	0.03843	0.01636	0.08425	0.02812	0.04851	0
TTC13	0.10559	0.08011	0.2321	0.08435	0.16298	0.02268	0.04938	0.08994	0.08912	0.08817	0.18173	0.08191	0.17029	0.16424
TTC14	0.12419	0.20227	0.33839	0.10939	0.25159	0.14175	0.21052	0.25777	0.2129	0.29922	0.43056	0.30895	0.26163	0.208
TTC16	0.00047	0.00034	0.00087	0	0.01005	0	0.00093	0	0.00284	0	0	0	0.01302	0
TTC17	0.21885	0.34502	0.46492	0.13058	0.31474	0.11594	0.19945	0.38051	0.33399	0.37901	0.5843	0.4408	0.48312	0.48536
TTC19	0.15451	0.11209	0.1597	0.01436	0.14349	0.05085	0.10306	0.1114	0.16572	0.42545	0.12857	0.05745	0.2591	0.17407
TTC21A	0.00444	0.03171	0.06864	0.02094	0.01461	0.00424	0.01773	0.05082	0.02805	0	0.02481	0.00533	0.0122	0.05164
TTC21B	0.09673	0.12041	0.14825	0.05732	0.05913	0.00856	0.04852	0.05086	0.08754	0.16385	0.16528	0.19322	0.09381	0.00654
TTC22	0.0022	0.01237	0.00637	0.0031	0.01463	0	0	0	0.00136	0.00097	0.01466	0.01518	0.00133	0
TTC23	0.02054	0.09496	0.09913	0.02565	0.02438	0.0115	0.0223	0.00068	0.03946	0.01685	0.1077	0.10092	0	0
TTC23L	0.09365	0.02546	0.0982	0.04165	0.02219	0.09595	0.05026	0.04953	0.02232	0.07555	0.06825	0.04115	0.00634	0.01959
TTC24	0	0.00014	0	0	0.05381	0.0255	0.00733	0.00125	0.00978	0	0	0.00714	0.12294	0.0662
TTC25	0	0.04448	0.00645	0	0.00785	0	0.00308	0	0	0	0	0	0	0
TTC26	0.01983	0.08903	0.01262	0.00216	0.02501	0.0073	0.02856	0.00475	0.01851	0.05096	0.02128	0.03042	0.00357	0.00756
TTC27	0.0712	0.08396	0.06838	0.03092	0.06297	0.01679	0.00571	0.01243	0.0689	0.11951	0.04839	0.04842	0.04739	0
TTC28	0.04751	0.07646	0.08419	0.05138	0.00289	0.01521	0.01279	0.0239	0.00496	0.14402	0.13601	0.08766	0.00061	0.01378
TTC28-AS1	0.10894	0.08049	0.05892	0.00931	0.07464	0.01184	0.03388	0.06827	0.11952	0.10963	0.18591	0.07435	0.14254	0.08288
TTC3	0.67759	1.35749	1.07471	0.47843	0.69677	0.42118	0.82864	1.17359	0.86227	0.9207	0.9743	0.98108	1.3038	0.81679
TTC30A	0.03079	0.02994	0.00632	0.00311	0.01219	0	0.01083	0	0.00038	0.02579	0	0.05018	0	0
TTC30B	0.00505	0.00501	0.00408	0	0.00592	0.00977	0.01418	0.00835	0.00146	0.00235	0.00041	0	0	0
TTC31	0.1999	0.2296	0.20266	0.06045	0.11891	0.11967	0.06045	0.16666	0.08922	0.16622	0.3263	0.51655	0.14818	0.05208
TTC32	0.14053	0.09532	0.05015	0.01803	0.02073	0	0.0233	0.03231	0.0182	0.18642	0.07665	0.16179	0.13317	0.01312
TTC33	0.26044	0.11146	0.04205	0.02494	0.05096	0.00835	0.03905	0.01767	0.07596	0.28941	0.0459	0.06297	0.01316	0.00527
TTC36	0.01753	0.00256	0.00503	0	0.00115	0.01667	0.00214	0	0.03293	0.0619	0.00136	0.05485	0	0.00301
TTC37	0.32899	0.3868	0.48799	0.24643	0.20788	0.07543	0.26764	0.37532	0.26392	0.47318	0.49199	0.27846	0.46258	0.39434
TTC38	0.49164	0.26863	0.3285	0.20059	0.0845	0.08289	0.13214	0.09925	0.06753	0.32054	0.26429	0.57213	0.12454	0.05202
TTC39A	0.02813	0.04765	0.02364	0.03542	0.01039	0.00126	0.01998	0	0	0.04518	0.02313	0	0	0
TTC39B	0.01114	0.03455	0.02538	0.0025	0.15356	0.02992	0.01792	0.00358	0.16285	0.00057	0.0116	0.0387	0.03019	0.09751
TTC39C	0.47791	0.72656	0.48181	0.3283	0.23477	0.0859	0.1102	0.02884	0.28108	0.36036	0.56228	0.36298	0.0668	0.25926
TTC3P1	0.01203	0.04443	0.01473	0.02155	0.0126	0.01049	0.04029	0.00889	0.00098	0.06553	0.01566	0	0.00422	0
TTC4	0.00849	0.01528	0.00585	0.0011	6e-04	0.00907	0.02036	0	0.00638	0.00287	0.00166	0.0241	0.00943	0
TTC5	0.0298	0.05768	0.01559	0.00909	0.0437	0.02868	0.03059	0	0.03934	0.01049	0.01873	0.01733	0.05114	0.05159
TTC6	0.06275	0.02142	0.13632	0.01073	0.00127	0.02318	0.01425	0	0.0066	0.12887	0.10823	0.05757	0	0
TTC7A	0.09473	0.07404	0.04477	0.03966	0.09353	0.03231	0.13836	0.09729	0.13521	0.04756	0.08397	0.04454	0.18598	0.37105
TTC7B	0.02329	0.01986	0.03947	0.02361	0.00675	0.00445	0.03117	0	0.00085	0.02534	0.01439	0.0035	0	0
TTC8	0.01419	0.08976	0.06603	0.04493	0.01161	0	0.02268	0.00617	0.00838	0.03913	0.10727	0.07562	0	0.04355
TTC9	0.00655	0.13004	0.0582	0.04619	0.05197	0.07895	0.02334	0.00632	0.05692	0.06555	0.05166	0.33215	0.03145	0
TTC9C	0.03554	0.04748	0.02163	0.02809	0.04585	0.01493	0.04222	0.0375	0.01617	0.03277	0.00371	0.10297	0.04212	0.00482
TTF1	0.07328	0.07226	0.06801	0.04369	0.17237	0.11249	0.10413	0.15519	0.36346	0.10737	0.12617	0.23835	0.10698	0.53438
TTF2	0.06147	0.14028	0.09526	0.03467	0.1113	0.08274	0.10205	0.13969	0.58329	0.09918	0.19657	0.07289	0.17585	0.18296
TTI1	0.18747	0.11618	0.12918	0.04452	0.09816	0.03007	0.04862	0.07079	0.13792	0.18221	0.06682	0.08904	0.14604	0.18551
TTI2	0.00125	0.01299	0.01517	0.01551	0.02897	0	0.01424	0.03545	0.02795	0.00342	0.04854	0.04172	0.04562	0.00759
TTK	0.02062	0.02997	0.01567	0.00991	0.01313	0.00817	0.02223	0.00287	0.38742	0.00192	0.32614	0.0402	0.02394	0.0452
TTL	0.03974	0.2721	0.13931	0.09124	0.08396	0.07888	0.20196	0.01977	0.15221	0.08533	0.20177	0.35199	0.08702	0.08688
TTLL1	0.03236	0.06514	0.02305	0	0.02612	0.00911	0.02276	0.00931	0.02043	0.07151	0.02915	0.05589	0.06116	0.00644
TTLL11	0.00377	0.00318	0.01058	0.00048	0.00108	0.00595	0.00873	0.0365	0.03368	0.00504	0.02277	0.00215	0.01208	0
TTLL12	0.14097	0.09991	0.03501	0.01847	0.05114	0.01413	0.05125	0.01899	0.09269	0.13322	0.03092	0.21143	0.03536	0.06199
TTLL3	0.00062	0.00122	0.00751	0.01592	0.00943	0.01731	0.01036	0.00104	0.01678	0.00459	0.00138	0.00843	0	0
TTLL4	0.057	0.09163	0.11217	0.03552	0.04939	0.03825	0.10669	0.02924	0.12842	0.09545	0.10495	0.13873	0.02197	0.11386
TTLL5	0.02964	0.1094	0.07333	0.03903	0.0235	0.04633	0.06808	0.05027	0.06648	0.06945	0.10879	0.14712	0.04887	0.09582
TTLL6	0.00225	0.00292	0	0	0	0	0.00128	0	0	0.02179	0	0	0	0
TTLL7	0.00979	0.0509	0.05653	0.00141	0.01361	0.01396	0.00511	0.01805	0	0.18724	0.11868	0.03832	0	0
TTN	0.00594	0.0913	0.01114	0.0104	1.61225	0.56478	0.19872	0.15824	0.81094	0.00793	0.02616	0.39598	1.60782	2.30734
TTN-AS1	0.05935	0.02334	0.11362	0.04086	0.05413	0.0233	0.01875	0.0321	0.01109	0.11653	0.17904	0.01731	0.05598	0
TTPA	0.69736	0.19001	0.49724	0.20108	0.06457	0.05743	0.06438	0.01634	0.01986	0.71247	0.4236	0.41204	0	0.02129
TTPAL	0.18189	0.3212	0.96321	0.58518	0.39519	1.13134	0.39584	0.51151	0.33003	0.21189	0.98892	0.51627	0.41981	0.49471
