Cell	UMAP_1	UMAP_2	Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Patient	Sample	Tissue
HCC1_COL18_ROW3	-10.6786432453059	-4.47297696533495	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW4	-7.05721332510932	-4.26680736007982	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW5	-8.53916170081123	-4.66044406357103	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW6	-8.93415834387763	-3.8009450859099	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW7	-1.23189451178535	7.44575186309523	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW8	-9.75847818335517	-1.96867947044664	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW9	-9.30573942145332	-1.96855430069261	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW10	-10.2455663867853	-5.38771132889085	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW12	-9.02869178732856	-2.23313478889757	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW13	-10.852052707281	-3.67089490356737	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW14	-8.65707113226875	-4.73371295395189	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW15	-6.69840290030463	-4.52282838287645	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW16	-9.63719942053779	-2.98132781448656	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW17	-8.64657070120795	-4.55944613876634	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW18	-8.84968521079047	-2.5393381542235	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW19	-8.5896945186518	-5.22213963928514	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW20	-6.07701112708076	-1.61075357857042	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW21	2.06495593110101	-1.22044805946642	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW22	-5.88002016028388	-1.38023189964586	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW23	-10.5996952243708	-3.62302760544115	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW24	-7.33978177985175	-4.89172248306566	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW25	-6.89028932532294	-4.01431159439378	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW26	-10.2188739963435	-4.39413861694627	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW27	-6.88625480612739	-3.96969012680345	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW28	-9.95216848334296	-4.08367709579759	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW29	-13.075492877569	-3.60714654388719	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW30	-7.37563135107978	-3.79830674591356	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW31	-8.68907930335029	-5.6074636405974	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW32	-9.30711652716621	-1.84437326851183	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW33	-9.78891756018623	-5.59957436981493	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW34	-10.0781307407282	-5.46627120437914	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW35	-10.5262136646174	-3.72259168091112	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW36	-8.74084426840766	-5.43771819534593	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW37	-9.19311906775459	-2.3052654689818	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW38	-10.0897760578059	-3.98011426391893	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW39	-8.47739078482612	-3.95603684845262	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL18_ROW40	-9.34133436163886	-6.03866748276048	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW1	-8.83802082022651	-6.07536296310716	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW2	-9.41104604681953	-5.81021336975389	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW3	-9.05205680808051	-2.02930430832201	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW4	-10.178580302801	-2.52824549141222	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW5	-9.08688308676704	-6.10715083542162	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW6	-8.89769031485542	-2.40798334541612	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW7	-9.0020742603205	-5.83711413803392	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW8	-1.16602365305646	7.72285671767897	10	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW9	-13.138652820196	-3.56831769409471	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW10	-10.4536800571345	-4.89133052292162	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW11	-9.21264125784858	-6.21760968628221	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW12	-9.67271902045234	-4.20417193832689	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW13	-11.0759554096125	-3.22543458404833	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW14	-13.2227564044855	-3.47303037109667	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW15	-9.14481450995429	-2.20982198181444	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW16	-8.87100078543647	-6.20107345047289	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW17	-7.90231754263862	-5.41241435470873	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW18	-12.4648800083063	-3.72444037857347	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW19	-9.35456754645332	-2.75165442886644	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW20	-9.06079532584174	-6.02970294418626	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW21	-7.5914526172541	-4.32097558441454	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW22	-12.1450271793269	-3.61629514160448	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW23	-8.47372438391669	-3.79726485672289	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW24	-9.40436746558173	-3.58124665680223	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW25	-6.80073549231513	-4.58753613891893	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW26	-9.15498926123603	-2.89178780975633	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW27	-8.69368888815864	-4.84292869034105	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW28	-9.85083105048164	-1.98301391067796	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW29	-10.4042911716364	-3.50092105331712	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW30	-6.70582630118354	-4.452071470645	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW31	-11.0283537097834	-3.97343854370409	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW32	-9.31360055884345	-3.11326198044115	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW33	-11.8622341342829	-3.63652877273851	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW34	-8.94060327490791	-5.08271626892381	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW35	-12.4811897464655	-3.77778129043871	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW36	-12.9488496967219	-3.56166057052904	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW37	-10.3185415454768	-3.72155217590624	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW38	-9.24683381995185	-3.92274074020677	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW39	-9.51437952002509	-2.7626617378264	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL19_ROW40	-8.23781635245307	-5.65058736267381	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW1	-9.75760938605293	-1.90304045143419	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW2	-9.29932786902412	-5.44016675415331	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW3	-9.45075990637763	-1.94523291054063	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW4	-9.53159334143623	-4.1882512992888	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW5	-7.57567645987495	-5.26133183899217	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW6	-11.4863796420954	-3.56620625915819	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW7	-8.85283376654609	-6.20295934143358	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW8	-10.7553472705744	-3.50475673141771	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW9	-13.1756963916682	-3.48860911789232	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW10	-9.16521598776801	-6.18761043014818	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW11	-10.4035263248347	-3.69452456894212	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW12	1.97697279969231	-1.07933144035631	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW13	-7.87305881461127	-4.98189715805345	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW14	8.03209493676202	-7.59448747101122	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW15	-9.2096576877497	-1.97402314606004	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW16	-11.9811668582819	-3.59619883957201	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW17	-8.77403547247871	-5.92177991333299	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW18	-9.72495653113349	-2.10171799125963	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW19	-11.2754774280451	-3.53821591797167	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW20	-8.40546371420844	-5.80720929565721	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW21	-10.2354917713068	-3.06053618851	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW22	-10.7901621051691	-3.19283847275072	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW23	-12.3147335239313	-3.56280831756883	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW24	-10.0860042758845	-2.38574032249742	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW25	-7.40703346213325	-5.00296763840013	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW27	-1.0955821164511	7.92725725707716	10	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW28	-13.2288723178767	-3.48569373550707	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW29	-9.95425607642158	-3.48356894913011	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW30	-7.98175336798652	-5.46892671051317	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW31	-7.24570562323554	-3.66699675979906	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW32	-7.36090185126289	-4.96946267547899	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW33	-10.8559570499323	-3.97588471832567	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW34	-10.6831522174738	-2.80928162994676	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW35	-7.36913682898505	-3.88595227661424	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW36	-13.2565117069147	-3.45375136795335	9	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW37	-9.79426767310127	-3.25924472275072	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW38	-6.98703767737373	-4.05983619156175	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW39	-6.82445814093574	-4.09298018875414	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC1_COL20_ROW40	-10.2955770679377	-3.66269139709764	0	Malignant cells	Malignant	Malignant	Patient 1	Patient 1	Tumor
HCC2_COL1_ROW1	3.39809701958672	4.15034504470534	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW2	3.67698047677056	3.19086785850233	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW4	2.9588894657232	2.95528812942213	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW5	2.92526815453545	3.35833879050917	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW6	5.18820093194024	3.03585167464918	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW7	5.47849271813409	2.71011300620741	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW8	4.85408018151299	2.44446034965224	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW9	4.15526721993462	1.96905465659804	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW11	2.97434566536919	3.06931193408675	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW12	2.98317668953912	2.78023047980971	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW13	3.60152528801934	3.12544794616408	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW14	5.93711422005669	2.67283936080641	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW15	3.44807956734673	3.33606358108229	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW16	5.17906854668633	3.52976794776625	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW17	2.29854891816155	3.50111980971999	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW19	2.83849475899712	3.57934399184889	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW21	4.01383493462579	3.30511327323622	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW23	4.11188219109551	4.68363709983534	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW24	6.03666160622613	2.7737162881822	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW25	3.11901281395928	2.70646174487776	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW28	3.94864318886773	2.20697666940398	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW29	5.50847242394463	3.29335351524062	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW30	3.98945472756402	2.09136308965391	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW31	3.16064022103326	3.39660640296645	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW32	5.95528505364434	2.70633204517073	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW33	6.25981424370782	2.35808487472243	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW34	5.28181932488458	3.37333722648329	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW35	4.67463062325494	4.02018185195631	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW36	-1.2137591578625	14.6165024810762	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW37	3.06546876946465	3.35043497619337	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL1_ROW40	3.8661103061773	2.49064679679579	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW1	3.15099714318292	3.24132175979323	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW3	3.08357523003594	2.82682819900221	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW4	4.25898263970391	3.85001655158705	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW5	2.49928234139459	4.5564767890901	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW6	3.61948679009454	2.90117354926771	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW9	4.60584590950982	4.24911137160963	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW10	4.67068431893365	3.3660254054994	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW11	2.4575900844671	4.55081124839491	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW12	3.70770309487359	3.00667388972945	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW13	4.01724241295831	4.93507786330885	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW14	3.54061935463921	4.36054177818007	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW15	4.94722984353082	3.05027254161543	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW18	4.18853614846246	4.42612453040785	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW19	8.71956537285821	-4.08439902725511	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW20	4.14485834160821	2.19862266120619	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW23	3.43725154915826	3.50912638244337	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW24	3.82847164193169	3.01621122893996	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW27	3.88050029793755	4.50814219054884	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW28	2.19354723015801	3.52541657027907	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW29	4.92524955788628	3.52796073493666	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW30	4.7326178363897	2.47379954395003	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW32	3.35133359948174	4.46789475021071	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW33	4.32009647408502	2.74591525134749	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW35	3.63121078530328	4.29383988914198	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW36	3.95804832497613	3.56699247893996	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW37	3.57688901940362	4.62061782417006	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW38	4.20528886834161	4.14947219428725	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL2_ROW40	3.95861623803155	3.39214559135146	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW1	4.90592811623589	2.80332668361372	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW3	4.09031436959283	2.01115782794661	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW4	5.31675527611749	2.82308967647261	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW6	3.37069557229058	3.39109750327772	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW7	4.94462583580987	2.51871665057844	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW9	4.7170738987066	2.22605796394057	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW10	3.37320564309136	2.98121901092238	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW13	5.14872978249566	2.78106148776717	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL3_ROW15	1.36206219712273	3.27768893775648	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
