Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
5	Malignant cells	Malignant	Malignant	EXOSC10	0.32	6.6	8.47e-10
5	Malignant cells	Malignant	Malignant	MYO10	1.01	58.2	8.85e-10
5	Malignant cells	Malignant	Malignant	GPC4	-0.3	0.4	9.1e-10
5	Malignant cells	Malignant	Malignant	C2CD2	-0.26	2.3	9.24e-10
5	Malignant cells	Malignant	Malignant	PRADC1	-0.28	1.6	9.56e-10
5	Malignant cells	Malignant	Malignant	OGFR	0.35	3.5	9.86e-10
5	Malignant cells	Malignant	Malignant	ZFYVE9	-0.35	0.4	1.02e-09
5	Malignant cells	Malignant	Malignant	RNASEH2C	-0.38	7.0	1.04e-09
5	Malignant cells	Malignant	Malignant	ARL2BP	0.37	4.3	1.04e-09
5	Malignant cells	Malignant	Malignant	PYGB	-0.31	5.5	1.04e-09
5	Malignant cells	Malignant	Malignant	ARSK	0.3	12.5	1.08e-09
5	Malignant cells	Malignant	Malignant	USP8	0.52	23.8	1.09e-09
5	Malignant cells	Malignant	Malignant	PITHD1	-0.3	3.9	1.12e-09
5	Malignant cells	Malignant	Malignant	SDHAF1	-0.25	0.8	1.12e-09
5	Malignant cells	Malignant	Malignant	TLR6	0.5	11.7	1.12e-09
5	Malignant cells	Malignant	Malignant	ALKBH7	-0.31	9.0	1.13e-09
5	Malignant cells	Malignant	Malignant	CCDC198	0.29	13.3	1.16e-09
5	Malignant cells	Malignant	Malignant	ZNRF3-AS1	0.56	18.8	1.17e-09
5	Malignant cells	Malignant	Malignant	DDX56	-0.29	7.8	1.2e-09
5	Malignant cells	Malignant	Malignant	LUZP1	-0.29	3.1	1.27e-09
5	Malignant cells	Malignant	Malignant	SCARNA9	0.3	8.6	1.31e-09
5	Malignant cells	Malignant	Malignant	SPR	0.47	2.3	1.31e-09
5	Malignant cells	Malignant	Malignant	ST6GALNAC6	0.3	1.6	1.34e-09
5	Malignant cells	Malignant	Malignant	B4GALT2	0.28	1.2	1.38e-09
5	Malignant cells	Malignant	Malignant	ABHD10	-0.26	3.9	1.42e-09
5	Malignant cells	Malignant	Malignant	SPATA5	0.95	53.9	1.43e-09
5	Malignant cells	Malignant	Malignant	PYCR3	0.58	13.7	1.44e-09
5	Malignant cells	Malignant	Malignant	DDX42	0.49	12.5	1.46e-09
5	Malignant cells	Malignant	Malignant	TMEM63A	-0.32	3.1	1.46e-09
5	Malignant cells	Malignant	Malignant	VARS2	-0.26	4.7	1.47e-09
5	Malignant cells	Malignant	Malignant	MGA	-0.26	10.9	1.49e-09
5	Malignant cells	Malignant	Malignant	MRPL4	0.32	6.2	1.51e-09
5	Malignant cells	Malignant	Malignant	SLC4A4	0.51	14.5	1.54e-09
5	Malignant cells	Malignant	Malignant	RHOBTB1	-0.31	0.4	1.6e-09
5	Malignant cells	Malignant	Malignant	PPP1R2	0.59	6.6	1.61e-09
5	Malignant cells	Malignant	Malignant	BRCC3	-0.27	4.7	1.62e-09
5	Malignant cells	Malignant	Malignant	NUP153	0.58	7.4	1.62e-09
5	Malignant cells	Malignant	Malignant	MRPL2	0.69	5.5	1.62e-09
5	Malignant cells	Malignant	Malignant	NICN1	0.4	13.3	1.63e-09
5	Malignant cells	Malignant	Malignant	HNRNPM	0.35	29.3	1.65e-09
5	Malignant cells	Malignant	Malignant	TRIM27	0.49	13.7	1.65e-09
5	Malignant cells	Malignant	Malignant	TMEM161B	-0.3	5.5	1.69e-09
5	Malignant cells	Malignant	Malignant	C6	-0.27	2.3	1.74e-09
5	Malignant cells	Malignant	Malignant	METAP2	0.57	23.8	1.83e-09
5	Malignant cells	Malignant	Malignant	PTGES2	-0.25	3.1	1.86e-09
5	Malignant cells	Malignant	Malignant	PLEKHJ1	-0.25	4.7	1.96e-09
5	Malignant cells	Malignant	Malignant	YBX1	0.36	36.7	2.03e-09
5	Malignant cells	Malignant	Malignant	USP48	-0.32	16.4	2.11e-09
5	Malignant cells	Malignant	Malignant	SNAP47	-0.27	5.5	2.13e-09
5	Malignant cells	Malignant	Malignant	PARP14	0.45	28.1	2.2e-09
5	Malignant cells	Malignant	Malignant	BRD7	0.7	14.5	2.25e-09
5	Malignant cells	Malignant	Malignant	BCKDHA	-0.28	6.6	2.28e-09
5	Malignant cells	Malignant	Malignant	SMAP2	0.54	23.0	2.33e-09
5	Malignant cells	Malignant	Malignant	MAPK12	-0.35	1.2	2.34e-09
5	Malignant cells	Malignant	Malignant	CRK	0.42	25.8	2.35e-09
5	Malignant cells	Malignant	Malignant	PTAFR	1.03	55.5	2.41e-09
5	Malignant cells	Malignant	Malignant	SRSF3	-0.44	35.9	2.47e-09
5	Malignant cells	Malignant	Malignant	HELZ2	0.33	13.7	2.57e-09
5	Malignant cells	Malignant	Malignant	C1QA	-0.46	9.8	2.6e-09
5	Malignant cells	Malignant	Malignant	UTP23	0.33	18.8	2.61e-09
5	Malignant cells	Malignant	Malignant	STX5	-0.27	4.3	2.63e-09
5	Malignant cells	Malignant	Malignant	NEXN-AS1	0.59	23.0	2.69e-09
5	Malignant cells	Malignant	Malignant	C1R	0.9	32.4	2.73e-09
5	Malignant cells	Malignant	Malignant	PRPS1	0.38	1.6	2.79e-09
5	Malignant cells	Malignant	Malignant	RPA1	-0.26	2.7	2.88e-09
5	Malignant cells	Malignant	Malignant	CORO2A	1.1	55.9	2.89e-09
5	Malignant cells	Malignant	Malignant	SH2B1	0.43	2.7	2.95e-09
5	Malignant cells	Malignant	Malignant	MREG	1.04	55.9	2.96e-09
5	Malignant cells	Malignant	Malignant	TANGO2	-0.35	4.3	2.96e-09
5	Malignant cells	Malignant	Malignant	RALY	-0.58	18.0	2.96e-09
5	Malignant cells	Malignant	Malignant	CSNK1G3	-0.26	4.7	2.97e-09
5	Malignant cells	Malignant	Malignant	IFITM10	-0.33	0.4	3.12e-09
5	Malignant cells	Malignant	Malignant	MRPS12	-0.26	8.2	3.17e-09
5	Malignant cells	Malignant	Malignant	S100A6	-0.34	6.6	3.24e-09
5	Malignant cells	Malignant	Malignant	UBE2L6	-0.36	11.7	3.31e-09
5	Malignant cells	Malignant	Malignant	AIPL1	0.31	16.0	3.33e-09
5	Malignant cells	Malignant	Malignant	SRP68	-0.25	7.0	3.34e-09
5	Malignant cells	Malignant	Malignant	DDX50	0.76	6.2	3.44e-09
5	Malignant cells	Malignant	Malignant	CEP104	0.67	16.0	3.45e-09
5	Malignant cells	Malignant	Malignant	CAPRIN2	-0.37	3.5	3.49e-09
5	Malignant cells	Malignant	Malignant	GIGYF2	0.37	18.8	3.54e-09
5	Malignant cells	Malignant	Malignant	SCAND1	-0.37	22.3	3.58e-09
5	Malignant cells	Malignant	Malignant	NOP14	-0.25	13.7	3.8e-09
5	Malignant cells	Malignant	Malignant	DNAJB14	0.26	9.0	3.84e-09
5	Malignant cells	Malignant	Malignant	MFAP1	0.3	5.9	4.13e-09
5	Malignant cells	Malignant	Malignant	UPK1B	0.38	9.8	4.19e-09
5	Malignant cells	Malignant	Malignant	NOP58	0.35	27.7	4.2e-09
5	Malignant cells	Malignant	Malignant	EXOSC4	-0.31	3.9	4.34e-09
5	Malignant cells	Malignant	Malignant	RILP	0.35	0.4	4.41e-09
5	Malignant cells	Malignant	Malignant	WDR81	-0.3	2.3	4.42e-09
5	Malignant cells	Malignant	Malignant	SMYD4	0.96	50.8	4.43e-09
5	Malignant cells	Malignant	Malignant	NAGK	-0.34	7.0	4.67e-09
5	Malignant cells	Malignant	Malignant	SAC3D1	-0.26	1.2	4.7e-09
5	Malignant cells	Malignant	Malignant	ORC6	0.62	13.7	4.97e-09
5	Malignant cells	Malignant	Malignant	CSNK1G1	1.18	55.1	4.97e-09
5	Malignant cells	Malignant	Malignant	MRPS18A	-0.25	8.6	5.54e-09
5	Malignant cells	Malignant	Malignant	GINM1	0.38	2.3	5.59e-09
5	Malignant cells	Malignant	Malignant	SSSCA1	-0.26	4.7	5.59e-09
5	Malignant cells	Malignant	Malignant	STAT1	0.31	26.6	5.66e-09
5	Malignant cells	Malignant	Malignant	ARSE	0.55	5.5	5.68e-09
5	Malignant cells	Malignant	Malignant	LSM10	-0.26	6.2	5.76e-09
5	Malignant cells	Malignant	Malignant	WWP2	0.33	3.5	5.98e-09
5	Malignant cells	Malignant	Malignant	CA12	1.14	47.3	6.17e-09
5	Malignant cells	Malignant	Malignant	IER5	-0.25	4.3	6.22e-09
5	Malignant cells	Malignant	Malignant	SUN2	-0.4	9.0	6.3e-09
5	Malignant cells	Malignant	Malignant	LINC01141	0.4	18.0	6.34e-09
5	Malignant cells	Malignant	Malignant	TRAF3IP1	0.4	6.2	6.67e-09
5	Malignant cells	Malignant	Malignant	MAGI1	0.3	3.1	6.73e-09
5	Malignant cells	Malignant	Malignant	PAGE4	0.88	15.2	6.9e-09
5	Malignant cells	Malignant	Malignant	SRSF12	0.29	15.6	7.25e-09
5	Malignant cells	Malignant	Malignant	SLC26A4	1.21	46.5	7.39e-09
5	Malignant cells	Malignant	Malignant	SCFD1	0.79	9.4	7.42e-09
5	Malignant cells	Malignant	Malignant	VPS18	-0.26	2.3	7.6e-09
5	Malignant cells	Malignant	Malignant	ZNF500	0.6	17.2	7.86e-09
5	Malignant cells	Malignant	Malignant	MYCBP2	-0.26	26.2	8.11e-09
5	Malignant cells	Malignant	Malignant	NECAB3	0.29	4.7	8.12e-09
5	Malignant cells	Malignant	Malignant	ZNFX1	0.39	24.2	8.16e-09
5	Malignant cells	Malignant	Malignant	SCAF8	0.31	8.6	8.41e-09
5	Malignant cells	Malignant	Malignant	DESI1	0.4	28.5	8.97e-09
5	Malignant cells	Malignant	Malignant	THRAP3	-0.26	35.2	8.98e-09
5	Malignant cells	Malignant	Malignant	BCS1L	-0.28	2.3	9.11e-09
5	Malignant cells	Malignant	Malignant	ZNF622	-0.27	3.9	9.3e-09
5	Malignant cells	Malignant	Malignant	ZNF275	-0.28	3.9	9.32e-09
5	Malignant cells	Malignant	Malignant	CSPP1	-0.29	11.3	9.73e-09
5	Malignant cells	Malignant	Malignant	LMLN	0.38	10.9	1.01e-08
5	Malignant cells	Malignant	Malignant	ZNF492	0.33	12.9	1.02e-08
5	Malignant cells	Malignant	Malignant	RBM14	1.12	7.8	1.03e-08
5	Malignant cells	Malignant	Malignant	NYAP2	1.04	51.2	1.06e-08
5	Malignant cells	Malignant	Malignant	ACAD9	-0.32	4.3	1.08e-08
5	Malignant cells	Malignant	Malignant	GPATCH2	-0.26	3.9	1.09e-08
5	Malignant cells	Malignant	Malignant	MESD	-0.46	30.9	1.09e-08
5	Malignant cells	Malignant	Malignant	USP39	0.67	3.1	1.12e-08
5	Malignant cells	Malignant	Malignant	DTYMK	-0.3	7.0	1.14e-08
5	Malignant cells	Malignant	Malignant	EIF5B	0.39	46.1	1.17e-08
5	Malignant cells	Malignant	Malignant	SET	0.43	30.1	1.18e-08
5	Malignant cells	Malignant	Malignant	MBD2	1.03	10.5	1.19e-08
5	Malignant cells	Malignant	Malignant	SNRNP27	0.65	8.2	1.23e-08
5	Malignant cells	Malignant	Malignant	MTPAP	0.25	4.3	1.23e-08
5	Malignant cells	Malignant	Malignant	APOA5	-0.35	3.5	1.23e-08
5	Malignant cells	Malignant	Malignant	C11orf58	0.87	45.3	1.25e-08
5	Malignant cells	Malignant	Malignant	PFDN1	-0.27	5.5	1.25e-08
5	Malignant cells	Malignant	Malignant	SHANK2-AS3	0.68	14.5	1.31e-08
5	Malignant cells	Malignant	Malignant	TPTE2P1	1.07	47.7	1.39e-08
5	Malignant cells	Malignant	Malignant	TMEM50B	0.43	15.2	1.41e-08
5	Malignant cells	Malignant	Malignant	CRX	0.44	13.3	1.47e-08
5	Malignant cells	Malignant	Malignant	BRAP	-0.29	5.9	1.5e-08
5	Malignant cells	Malignant	Malignant	C9	-0.39	0.0	1.53e-08
5	Malignant cells	Malignant	Malignant	LGALS3	-0.26	1.6	1.54e-08
5	Malignant cells	Malignant	Malignant	OPTN	0.56	31.6	1.62e-08
5	Malignant cells	Malignant	Malignant	SUGP1	1.08	7.4	1.67e-08
5	Malignant cells	Malignant	Malignant	ZNF486	0.38	14.8	1.71e-08
5	Malignant cells	Malignant	Malignant	SPOPL	-0.26	3.5	1.74e-08
5	Malignant cells	Malignant	Malignant	PMPCA	-0.29	4.3	1.77e-08
5	Malignant cells	Malignant	Malignant	C11orf68	-0.35	4.3	1.78e-08
5	Malignant cells	Malignant	Malignant	MYL6	0.46	77.7	1.89e-08
5	Malignant cells	Malignant	Malignant	TSHZ2	1.25	49.6	1.93e-08
5	Malignant cells	Malignant	Malignant	ASTN2	0.52	2.0	1.94e-08
5	Malignant cells	Malignant	Malignant	NAPG	0.67	5.5	1.94e-08
5	Malignant cells	Malignant	Malignant	RNF222	0.97	47.3	2.01e-08
5	Malignant cells	Malignant	Malignant	RREB1	0.69	7.8	2.03e-08
5	Malignant cells	Malignant	Malignant	AGPAT2	0.61	3.5	2.06e-08
5	Malignant cells	Malignant	Malignant	LYRM4	0.64	7.4	2.11e-08
5	Malignant cells	Malignant	Malignant	KIN	0.43	5.5	2.29e-08
5	Malignant cells	Malignant	Malignant	LAMC2	0.4	11.3	2.3e-08
5	Malignant cells	Malignant	Malignant	FOXJ3	0.3	6.6	2.3e-08
5	Malignant cells	Malignant	Malignant	MPND	-0.26	5.1	2.31e-08
5	Malignant cells	Malignant	Malignant	RNF8	-0.26	4.3	2.31e-08
5	Malignant cells	Malignant	Malignant	TSPYL2	-0.35	9.0	2.34e-08
5	Malignant cells	Malignant	Malignant	DDX51	1.03	57.0	2.35e-08
5	Malignant cells	Malignant	Malignant	BCAS3	-0.25	2.0	2.36e-08
5	Malignant cells	Malignant	Malignant	MPI	0.97	2.7	2.37e-08
5	Malignant cells	Malignant	Malignant	PGAP3	-0.26	2.3	2.6e-08
5	Malignant cells	Malignant	Malignant	ZNHIT6	0.28	5.9	2.63e-08
5	Malignant cells	Malignant	Malignant	IRGQ	0.31	23.0	2.64e-08
5	Malignant cells	Malignant	Malignant	ASXL2	-0.29	6.6	2.64e-08
5	Malignant cells	Malignant	Malignant	ZDHHC4	-0.28	3.9	2.8e-08
5	Malignant cells	Malignant	Malignant	NOP53	0.42	22.3	2.84e-08
5	Malignant cells	Malignant	Malignant	H2AFJ	0.57	8.2	2.87e-08
5	Malignant cells	Malignant	Malignant	PATZ1	0.45	3.1	2.91e-08
5	Malignant cells	Malignant	Malignant	TPGS2	1.67	6.2	2.92e-08
5	Malignant cells	Malignant	Malignant	WDR31	1.1	53.9	3.01e-08
5	Malignant cells	Malignant	Malignant	DNAJB1	-0.64	28.5	3.05e-08
5	Malignant cells	Malignant	Malignant	GOLGA2P5	0.72	11.3	3.08e-08
5	Malignant cells	Malignant	Malignant	NCAPH2	-0.29	4.7	3.19e-08
5	Malignant cells	Malignant	Malignant	GCGR	-0.27	0.0	3.25e-08
5	Malignant cells	Malignant	Malignant	ADAT2	0.93	34.0	3.26e-08
5	Malignant cells	Malignant	Malignant	NUDT16L1	-0.26	4.7	3.31e-08
5	Malignant cells	Malignant	Malignant	STK39	0.48	3.9	3.35e-08
5	Malignant cells	Malignant	Malignant	SLC4A8	1.08	53.1	3.47e-08
5	Malignant cells	Malignant	Malignant	MTX1	-0.27	11.3	3.52e-08
5	Malignant cells	Malignant	Malignant	GAMT	0.61	25.0	3.54e-08
5	Malignant cells	Malignant	Malignant	GADD45GIP1	0.26	10.2	3.61e-08
5	Malignant cells	Malignant	Malignant	PARN	0.29	9.4	3.8e-08
5	Malignant cells	Malignant	Malignant	EML3	0.69	4.3	4.02e-08
5	Malignant cells	Malignant	Malignant	ZMAT5	0.29	3.5	4.03e-08
5	Malignant cells	Malignant	Malignant	AGO1	-0.28	5.5	4.04e-08
5	Malignant cells	Malignant	Malignant	SMCR8	0.53	20.3	4.04e-08
5	Malignant cells	Malignant	Malignant	SUV39H2	0.39	14.8	4.32e-08
5	Malignant cells	Malignant	Malignant	BMPR2	0.27	19.5	4.37e-08
5	Malignant cells	Malignant	Malignant	CD36	1.13	13.3	4.46e-08
5	Malignant cells	Malignant	Malignant	CLU	0.72	69.5	4.49e-08
5	Malignant cells	Malignant	Malignant	CC2D2A	0.62	21.1	4.51e-08
5	Malignant cells	Malignant	Malignant	BCLAF3	0.39	9.8	4.55e-08
5	Malignant cells	Malignant	Malignant	SYNE2	-0.3	46.1	4.56e-08
5	Malignant cells	Malignant	Malignant	MYO5B	0.5	3.1	4.57e-08
5	Malignant cells	Malignant	Malignant	EWSR1	1.11	17.6	4.59e-08
5	Malignant cells	Malignant	Malignant	SGK1	-0.25	5.1	4.62e-08
5	Malignant cells	Malignant	Malignant	USP54	0.56	21.5	4.7e-08
5	Malignant cells	Malignant	Malignant	IFIH1	-0.26	4.3	4.71e-08
5	Malignant cells	Malignant	Malignant	FBXO48	0.33	7.0	4.71e-08
5	Malignant cells	Malignant	Malignant	GRTP1	1.05	53.9	5.02e-08
5	Malignant cells	Malignant	Malignant	ADAP2	-0.59	2.0	5.04e-08
5	Malignant cells	Malignant	Malignant	MTRNR2L9	0.55	30.1	5.05e-08
5	Malignant cells	Malignant	Malignant	UPP1	-0.3	1.2	5.18e-08
5	Malignant cells	Malignant	Malignant	ZKSCAN8	0.3	3.1	6.05e-08
5	Malignant cells	Malignant	Malignant	CDHR3	0.26	12.1	6.27e-08
5	Malignant cells	Malignant	Malignant	PIPOX	0.38	24.2	6.86e-08
5	Malignant cells	Malignant	Malignant	FAM160B2	-0.38	2.7	6.92e-08
5	Malignant cells	Malignant	Malignant	CCNI	-0.51	25.0	7.01e-08
5	Malignant cells	Malignant	Malignant	TOX3	0.52	4.3	7.02e-08
5	Malignant cells	Malignant	Malignant	ZNF410	0.5	3.9	7.08e-08
5	Malignant cells	Malignant	Malignant	C9orf66	0.29	14.5	7.11e-08
5	Malignant cells	Malignant	Malignant	MZT2A	-0.29	13.7	7.46e-08
5	Malignant cells	Malignant	Malignant	ITSN2	0.34	28.5	7.74e-08
5	Malignant cells	Malignant	Malignant	KEAP1	-0.29	4.7	7.83e-08
5	Malignant cells	Malignant	Malignant	ING5	0.46	14.5	8.18e-08
5	Malignant cells	Malignant	Malignant	BCL7A	-0.25	2.0	8.68e-08
5	Malignant cells	Malignant	Malignant	NFKBIA	-0.61	38.7	9.18e-08
5	Malignant cells	Malignant	Malignant	BMP7	0.32	12.1	9.41e-08
5	Malignant cells	Malignant	Malignant	HEBP1	0.36	2.7	9.48e-08
5	Malignant cells	Malignant	Malignant	NFIC	0.32	27.3	9.67e-08
5	Malignant cells	Malignant	Malignant	MTG1	-0.28	13.3	9.69e-08
5	Malignant cells	Malignant	Malignant	E2F4	0.25	3.1	9.79e-08
5	Malignant cells	Malignant	Malignant	ZRANB3	0.5	13.3	1.02e-07
5	Malignant cells	Malignant	Malignant	NTHL1	-0.27	3.1	1.03e-07
5	Malignant cells	Malignant	Malignant	MCM3AP	0.85	9.4	1.05e-07
5	Malignant cells	Malignant	Malignant	LINC02210	0.51	14.5	1.07e-07
5	Malignant cells	Malignant	Malignant	CENPBD1	0.35	18.4	1.07e-07
5	Malignant cells	Malignant	Malignant	MKLN1-AS	0.3	14.1	1.13e-07
5	Malignant cells	Malignant	Malignant	PEX13	0.4	22.3	1.16e-07
5	Malignant cells	Malignant	Malignant	ERVV-1	0.39	11.7	1.22e-07
5	Malignant cells	Malignant	Malignant	GRB14	0.66	9.4	1.3e-07
5	Malignant cells	Malignant	Malignant	CHPF2	0.33	2.7	1.31e-07
5	Malignant cells	Malignant	Malignant	NUBPL	0.44	12.9	1.32e-07
5	Malignant cells	Malignant	Malignant	XPO7	0.36	3.1	1.35e-07
5	Malignant cells	Malignant	Malignant	PI4KA	0.32	3.9	1.35e-07
5	Malignant cells	Malignant	Malignant	ACOT7	-0.3	5.1	1.36e-07
5	Malignant cells	Malignant	Malignant	ZNF512B	0.31	5.5	1.36e-07
5	Malignant cells	Malignant	Malignant	MOGAT3	0.83	3.1	1.37e-07
5	Malignant cells	Malignant	Malignant	CEACAM22P	0.44	20.3	1.39e-07
5	Malignant cells	Malignant	Malignant	FAM172A	-0.27	5.1	1.42e-07
5	Malignant cells	Malignant	Malignant	XPO4	0.42	2.0	1.43e-07
5	Malignant cells	Malignant	Malignant	PTPN3	0.82	7.0	1.49e-07
5	Malignant cells	Malignant	Malignant	JMJD8	-0.28	4.3	1.51e-07
5	Malignant cells	Malignant	Malignant	CAMK1D	1.1	59.8	1.52e-07
5	Malignant cells	Malignant	Malignant	PCDHB9	0.37	7.0	1.53e-07
5	Malignant cells	Malignant	Malignant	SMC5	-0.27	16.4	1.56e-07
5	Malignant cells	Malignant	Malignant	MEAF6	0.27	27.3	1.57e-07
5	Malignant cells	Malignant	Malignant	KCNJ5	1.17	53.9	1.6e-07
5	Malignant cells	Malignant	Malignant	GADD45G	0.29	1.2	1.63e-07
5	Malignant cells	Malignant	Malignant	BTN3A2	0.93	54.3	1.65e-07
5	Malignant cells	Malignant	Malignant	DCTN5	0.88	51.6	1.66e-07
5	Malignant cells	Malignant	Malignant	AKAP5	0.3	23.4	1.75e-07
5	Malignant cells	Malignant	Malignant	GTF2H2	0.45	7.4	1.82e-07
5	Malignant cells	Malignant	Malignant	SLC35A4	-0.32	7.4	1.87e-07
5	Malignant cells	Malignant	Malignant	APOL2	0.74	14.5	1.99e-07
5	Malignant cells	Malignant	Malignant	DYNC2H1	0.88	2.0	2.08e-07
5	Malignant cells	Malignant	Malignant	STAU2-AS1	0.33	15.2	2.15e-07
5	Malignant cells	Malignant	Malignant	MICAL3	0.93	20.3	2.2e-07
5	Malignant cells	Malignant	Malignant	RUVBL1	0.41	2.0	2.33e-07
5	Malignant cells	Malignant	Malignant	STX4	1.01	7.4	2.38e-07
5	Malignant cells	Malignant	Malignant	PARP2	0.39	3.5	2.39e-07
5	Malignant cells	Malignant	Malignant	ATP6AP1L	0.61	19.5	2.41e-07
5	Malignant cells	Malignant	Malignant	BLOC1S6	1.14	27.3	2.53e-07
5	Malignant cells	Malignant	Malignant	UBE2D1	0.31	0.8	2.61e-07
5	Malignant cells	Malignant	Malignant	CNTLN	0.48	20.7	2.76e-07
5	Malignant cells	Malignant	Malignant	IL6R	0.63	39.5	3.03e-07
5	Malignant cells	Malignant	Malignant	OTUD6B	0.4	6.2	3.03e-07
5	Malignant cells	Malignant	Malignant	PIP4K2A	-0.34	11.3	3.06e-07
5	Malignant cells	Malignant	Malignant	ERAP2	0.88	52.3	3.1e-07
5	Malignant cells	Malignant	Malignant	STYXL1	0.26	5.9	3.45e-07
5	Malignant cells	Malignant	Malignant	CDC25B	-0.33	13.7	3.53e-07
5	Malignant cells	Malignant	Malignant	RBM28	0.26	10.9	3.57e-07
5	Malignant cells	Malignant	Malignant	ABCC2	0.46	31.2	3.66e-07
5	Malignant cells	Malignant	Malignant	RGL1	-0.32	0.4	3.67e-07
5	Malignant cells	Malignant	Malignant	EXTL3-AS1	0.43	18.4	3.88e-07
5	Malignant cells	Malignant	Malignant	SLC35A3	0.26	30.1	3.99e-07
5	Malignant cells	Malignant	Malignant	ARMC9	1.05	50.8	4.03e-07
5	Malignant cells	Malignant	Malignant	CBX1	-0.36	10.9	4.04e-07
5	Malignant cells	Malignant	Malignant	FRRS1	0.86	2.0	4.16e-07
5	Malignant cells	Malignant	Malignant	TAF2	0.28	5.5	4.29e-07
5	Malignant cells	Malignant	Malignant	CAD	-0.26	5.9	4.33e-07
5	Malignant cells	Malignant	Malignant	DNAJC7	0.47	14.5	4.35e-07
5	Malignant cells	Malignant	Malignant	ALDH5A1	0.72	29.7	4.44e-07
5	Malignant cells	Malignant	Malignant	OFD1	0.39	18.0	4.53e-07
5	Malignant cells	Malignant	Malignant	KIF2A	-0.25	7.4	4.54e-07
5	Malignant cells	Malignant	Malignant	ZSWIM7	0.3	4.3	4.64e-07
5	Malignant cells	Malignant	Malignant	OAZ1	-0.41	52.3	4.67e-07
5	Malignant cells	Malignant	Malignant	BAG4	0.31	3.5	4.87e-07
5	Malignant cells	Malignant	Malignant	TRAPPC12	-0.3	2.7	4.92e-07
5	Malignant cells	Malignant	Malignant	FITM2	1.15	54.7	5.04e-07
5	Malignant cells	Malignant	Malignant	TCOF1	1.57	57.8	5.27e-07
5	Malignant cells	Malignant	Malignant	GALNT5	0.43	14.8	5.54e-07
5	Malignant cells	Malignant	Malignant	ZDHHC16	1.04	2.0	5.55e-07
5	Malignant cells	Malignant	Malignant	SGSM1	0.35	14.1	5.59e-07
5	Malignant cells	Malignant	Malignant	MAN2B1	-0.26	7.8	5.63e-07
5	Malignant cells	Malignant	Malignant	BIVM	0.86	51.6	5.74e-07
5	Malignant cells	Malignant	Malignant	ILF3-DT	0.68	54.7	5.8e-07
5	Malignant cells	Malignant	Malignant	CIRBP	1.06	33.2	5.99e-07
5	Malignant cells	Malignant	Malignant	IKBIP	0.44	15.2	6.08e-07
5	Malignant cells	Malignant	Malignant	ADAL	0.32	4.3	6.09e-07
5	Malignant cells	Malignant	Malignant	RAB42	0.47	14.5	6.11e-07
5	Malignant cells	Malignant	Malignant	MANEAL	0.41	13.3	6.36e-07
5	Malignant cells	Malignant	Malignant	RNF216P1	0.28	5.5	6.38e-07
5	Malignant cells	Malignant	Malignant	ZNF33A	0.38	26.2	6.45e-07
5	Malignant cells	Malignant	Malignant	RBBP6	0.36	27.7	6.65e-07
5	Malignant cells	Malignant	Malignant	KCTD20	0.35	27.0	6.81e-07
5	Malignant cells	Malignant	Malignant	C6orf89	0.96	29.7	6.85e-07
5	Malignant cells	Malignant	Malignant	PEAK1	0.78	11.3	6.87e-07
5	Malignant cells	Malignant	Malignant	GATD1	1.05	56.6	7.01e-07
5	Malignant cells	Malignant	Malignant	LINC00637	0.32	10.9	7.29e-07
5	Malignant cells	Malignant	Malignant	BZW2	0.59	4.7	7.69e-07
5	Malignant cells	Malignant	Malignant	LDLRAP1	0.51	1.6	7.77e-07
5	Malignant cells	Malignant	Malignant	UBTF	0.54	16.8	7.96e-07
5	Malignant cells	Malignant	Malignant	SGPP2	0.89	39.8	8.08e-07
5	Malignant cells	Malignant	Malignant	TNFSF15	0.5	13.3	8.35e-07
5	Malignant cells	Malignant	Malignant	ESYT2	1.21	54.7	8.44e-07
5	Malignant cells	Malignant	Malignant	SAMD8	0.63	22.7	8.69e-07
5	Malignant cells	Malignant	Malignant	LINC00330	0.73	13.3	8.77e-07
5	Malignant cells	Malignant	Malignant	DHX38	0.37	6.2	8.82e-07
5	Malignant cells	Malignant	Malignant	ZNF793	1.13	56.2	8.86e-07
5	Malignant cells	Malignant	Malignant	RAD54L2	0.57	10.5	9.07e-07
5	Malignant cells	Malignant	Malignant	CDK5	0.35	2.0	9.64e-07
5	Malignant cells	Malignant	Malignant	HARS2	0.39	2.7	9.79e-07
5	Malignant cells	Malignant	Malignant	BRCA1	0.42	13.7	9.81e-07
5	Malignant cells	Malignant	Malignant	VAMP5	0.41	17.2	9.85e-07
5	Malignant cells	Malignant	Malignant	CDIP1	-0.37	3.5	9.92e-07
5	Malignant cells	Malignant	Malignant	LAIR1	0.96	48.0	9.93e-07
5	Malignant cells	Malignant	Malignant	UHRF1BP1	0.72	22.3	9.96e-07
5	Malignant cells	Malignant	Malignant	CDC40	0.7	56.2	1e-06
5	Malignant cells	Malignant	Malignant	TVP23B	0.5	17.6	1.01e-06
5	Malignant cells	Malignant	Malignant	FKRP	0.27	6.6	1.01e-06
5	Malignant cells	Malignant	Malignant	BCL9	0.26	0.8	1.05e-06
5	Malignant cells	Malignant	Malignant	PRDX4	0.28	20.3	1.07e-06
5	Malignant cells	Malignant	Malignant	GSN	-0.43	2.7	1.09e-06
