Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
20	Immune cells	Mast	Mast	HSPG2	0.43	94.0	2.57e-105
20	Immune cells	Mast	Mast	CENPU	0.27	94.0	4.53e-103
20	Immune cells	Mast	Mast	NMT2	0.76	95.5	2.74e-90
20	Immune cells	Mast	Mast	FERMT2	0.75	94.8	3.83e-89
20	Immune cells	Mast	Mast	KCNE3	0.72	96.3	5.67e-84
20	Immune cells	Mast	Mast	CD69	2.84	99.3	9.79e-78
20	Immune cells	Mast	Mast	ARL4D	0.44	94.8	1.95e-77
20	Immune cells	Mast	Mast	HS3ST1	0.41	94.8	4.95e-68
20	Immune cells	Mast	Mast	HPGD	2.4	99.3	8.96e-68
20	Immune cells	Mast	Mast	IGHG2	-0.34	93.3	1.8e-67
20	Immune cells	Mast	Mast	MT1F	0.32	94.0	4.36e-63
20	Immune cells	Mast	Mast	RAB3C	0.27	94.0	2.7e-60
20	Immune cells	Mast	Mast	HBA2	1.83	84.3	5.81e-60
20	Immune cells	Mast	Mast	DTYMK	0.34	94.8	3.47e-59
20	Immune cells	Mast	Mast	LTC4S	1.28	95.5	4.44e-59
20	Immune cells	Mast	Mast	PLAU	0.48	94.8	6.77e-59
20	Immune cells	Mast	Mast	SERPINA1	-2.57	95.5	3.95e-58
20	Immune cells	Mast	Mast	OCIAD2	0.29	94.0	9.09e-58
20	Immune cells	Mast	Mast	EREG	-0.46	94.0	2.53e-54
20	Immune cells	Mast	Mast	HES4	0.36	94.0	9.02e-53
20	Immune cells	Mast	Mast	ALOX5AP	1.28	98.5	9.84e-53
20	Immune cells	Mast	Mast	RGS5	-0.63	93.3	1.7e-52
20	Immune cells	Mast	Mast	NKG7	-0.54	93.3	3.56e-51
20	Immune cells	Mast	Mast	ITM2A	0.87	96.3	2.01e-50
20	Immune cells	Mast	Mast	MEIS2	0.44	93.3	1.5e-48
20	Immune cells	Mast	Mast	RP11-473M20.16	0.58	93.3	5.38e-48
20	Immune cells	Mast	Mast	RGS16	0.26	93.3	3.26e-47
20	Immune cells	Mast	Mast	NR4A3	0.42	94.0	2.73e-46
20	Immune cells	Mast	Mast	RNASEH2A	0.32	94.0	3.15e-46
20	Immune cells	Mast	Mast	RBMX2	0.29	94.8	8.65e-46
20	Immune cells	Mast	Mast	S100A6	1.14	100.0	9.56e-46
20	Immune cells	Mast	Mast	MAOB	0.4	95.5	1.74e-44
20	Immune cells	Mast	Mast	FAH	0.34	94.0	6.79e-42
20	Immune cells	Mast	Mast	XCL1	-0.28	93.3	9.29e-42
20	Immune cells	Mast	Mast	CD9	1.19	98.5	2.64e-41
20	Immune cells	Mast	Mast	CENPF	-0.25	93.3	2.95e-41
20	Immune cells	Mast	Mast	WBP5	0.65	94.0	5.92e-41
20	Immune cells	Mast	Mast	TIMP3	0.68	93.3	6.51e-41
20	Immune cells	Mast	Mast	SLC26A2	0.61	94.0	7.92e-41
20	Immune cells	Mast	Mast	JCHAIN	-0.46	93.3	8.12e-41
20	Immune cells	Mast	Mast	CKS2	0.77	97.0	8.53e-41
20	Immune cells	Mast	Mast	IFI27	-0.28	93.3	1.14e-40
20	Immune cells	Mast	Mast	DDIT3	0.98	95.5	2.55e-40
20	Immune cells	Mast	Mast	PMEPA1	0.27	93.3	9.34e-40
20	Immune cells	Mast	Mast	TCEAL8	0.35	95.5	9.85e-40
20	Immune cells	Mast	Mast	GPR34	0.27	95.5	1.3e-38
20	Immune cells	Mast	Mast	MT1G	-0.25	93.3	2.02e-36
20	Immune cells	Mast	Mast	PBX1	0.26	94.0	1.52e-35
20	Immune cells	Mast	Mast	TNFRSF18	-0.26	93.3	8.75e-35
20	Immune cells	Mast	Mast	EXOSC4	0.36	95.5	2.64e-34
20	Immune cells	Mast	Mast	RRAD	0.85	93.3	6.06e-34
20	Immune cells	Mast	Mast	TNFSF10	1.09	95.5	1.08e-33
20	Immune cells	Mast	Mast	CMSS1	0.33	94.0	6.84e-33
20	Immune cells	Mast	Mast	CLU	0.74	99.3	2.14e-32
20	Immune cells	Mast	Mast	GNLY	-0.57	93.3	2.14e-32
20	Immune cells	Mast	Mast	PLAUR	0.87	97.0	2.5e-32
20	Immune cells	Mast	Mast	SERPINB1	1.45	99.3	4.87e-32
20	Immune cells	Mast	Mast	IFNG	-0.62	93.3	5.47e-32
20	Immune cells	Mast	Mast	FOS	2.45	100.0	2.73e-31
20	Immune cells	Mast	Mast	ASRGL1	0.31	93.3	3.91e-31
20	Immune cells	Mast	Mast	LPCAT2	0.37	93.3	8.65e-31
20	Immune cells	Mast	Mast	TOP2A	-0.32	93.3	1.07e-30
20	Immune cells	Mast	Mast	C7orf55	0.38	94.0	1.95e-30
20	Immune cells	Mast	Mast	TIGIT	-0.51	93.3	2.11e-30
20	Immune cells	Mast	Mast	LINC01272	-0.3	93.3	6.53e-30
20	Immune cells	Mast	Mast	APOA2	-2.34	99.3	1.74e-29
20	Immune cells	Mast	Mast	CD55	0.31	94.8	2.36e-29
20	Immune cells	Mast	Mast	APOA1	-2.29	95.5	2.6e-29
20	Immune cells	Mast	Mast	APOE	-1.54	94.8	7.71e-29
20	Immune cells	Mast	Mast	BLVRB	-1.17	94.8	3e-27
20	Immune cells	Mast	Mast	TRBC1	-0.66	93.3	3.11e-27
20	Immune cells	Mast	Mast	LAIR2	-0.35	93.3	4.05e-27
20	Immune cells	Mast	Mast	CTLA4	-0.39	93.3	1.75e-26
20	Immune cells	Mast	Mast	IGFBP1	-0.4	94.0	2.89e-26
20	Immune cells	Mast	Mast	LIF	0.68	94.0	5.65e-26
20	Immune cells	Mast	Mast	ALDH1A1	0.51	96.3	7.86e-26
20	Immune cells	Mast	Mast	VSIG4	-0.26	93.3	1.27e-25
20	Immune cells	Mast	Mast	PTRH2	0.33	94.8	2.07e-25
20	Immune cells	Mast	Mast	CD27	-0.44	93.3	9.16e-25
20	Immune cells	Mast	Mast	ICOS	-0.41	93.3	1.31e-24
20	Immune cells	Mast	Mast	SOX4	0.79	94.8	1.8e-24
20	Immune cells	Mast	Mast	PMP22	0.42	94.0	4.45e-24
20	Immune cells	Mast	Mast	ANXA4	0.85	96.3	2.56e-23
20	Immune cells	Mast	Mast	AREG	0.41	94.0	3.38e-23
20	Immune cells	Mast	Mast	GADD45G	1.19	94.0	4.43e-23
20	Immune cells	Mast	Mast	PTGS2	0.94	94.0	1.21e-22
20	Immune cells	Mast	Mast	MT2A	2.24	97.8	2.72e-22
20	Immune cells	Mast	Mast	SOD2	-1.35	93.3	4.53e-22
20	Immune cells	Mast	Mast	LBH	-0.34	93.3	6.56e-22
20	Immune cells	Mast	Mast	CXCL17	-0.44	94.8	1.18e-21
20	Immune cells	Mast	Mast	HBB	2.24	53.7	5.21e-21
20	Immune cells	Mast	Mast	A2M	-1.12	93.3	5.26e-21
20	Immune cells	Mast	Mast	FABP1	-2.04	94.8	1.7e-20
20	Immune cells	Mast	Mast	ACSL4	0.95	97.8	2.64e-20
20	Immune cells	Mast	Mast	C1orf162	0.53	95.5	2.67e-20
20	Immune cells	Mast	Mast	EPB41L3	-0.27	93.3	3.3e-20
20	Immune cells	Mast	Mast	ANXA2	-1.05	94.0	3.43e-20
20	Immune cells	Mast	Mast	KLF4	0.31	95.5	3.48e-20
20	Immune cells	Mast	Mast	EEF1E1	0.27	95.5	5.2e-20
20	Immune cells	Mast	Mast	TMEM37	-0.3	11.2	5.55e-20
20	Immune cells	Mast	Mast	SPARC	-0.73	91.0	1.04e-19
20	Immune cells	Mast	Mast	ZFAND1	0.43	94.0	1.67e-19
20	Immune cells	Mast	Mast	CD14	-1.6	91.0	2.6e-19
20	Immune cells	Mast	Mast	APOC1	-1.7	96.3	6.94e-19
20	Immune cells	Mast	Mast	RPL8	-0.68	99.3	9.09e-19
20	Immune cells	Mast	Mast	RPL7	-0.83	98.5	1.07e-18
20	Immune cells	Mast	Mast	IGFBP3	-0.26	93.3	1.37e-18
20	Immune cells	Mast	Mast	AFP	-1.79	94.8	2.96e-18
20	Immune cells	Mast	Mast	DUT	0.42	95.5	4.56e-18
20	Immune cells	Mast	Mast	SEPP1	-2.08	94.8	5.62e-18
20	Immune cells	Mast	Mast	SPOCK2	-0.42	93.3	6.11e-18
20	Immune cells	Mast	Mast	NPM1	-0.75	98.5	1.37e-17
20	Immune cells	Mast	Mast	TYROBP	0.52	97.8	2.63e-17
20	Immune cells	Mast	Mast	C4BPB	-0.27	2.2	7.73e-17
20	Immune cells	Mast	Mast	SLC2A3	0.51	94.8	8.56e-17
20	Immune cells	Mast	Mast	HACD1	-0.33	93.3	8.94e-17
20	Immune cells	Mast	Mast	ITGA1	-0.25	94.0	1.44e-16
20	Immune cells	Mast	Mast	FABP5	-1.77	94.8	1.64e-16
20	Immune cells	Mast	Mast	DUSP1	1.98	100.0	1.86e-16
20	Immune cells	Mast	Mast	RPS27L	1.11	98.5	2.02e-16
20	Immune cells	Mast	Mast	ACTA2	-0.32	93.3	3.14e-16
20	Immune cells	Mast	Mast	GZMA	-0.69	93.3	3.66e-16
20	Immune cells	Mast	Mast	C1QB	-2.22	93.3	4.84e-16
20	Immune cells	Mast	Mast	TSC22D1	0.79	96.3	1.1e-15
20	Immune cells	Mast	Mast	FKBP10	-0.3	15.7	1.32e-15
20	Immune cells	Mast	Mast	TRAM1	-1.03	94.0	1.72e-15
20	Immune cells	Mast	Mast	IGHM	-0.91	93.3	1.73e-15
20	Immune cells	Mast	Mast	DNAJA4	0.27	94.8	1.85e-15
20	Immune cells	Mast	Mast	MT1X	0.33	94.8	1.95e-15
20	Immune cells	Mast	Mast	LGALS3	0.7	98.5	2.09e-15
20	Immune cells	Mast	Mast	S100A10	-0.8	95.5	2.19e-15
20	Immune cells	Mast	Mast	HLA-DRA	-2.5	94.0	2.94e-15
20	Immune cells	Mast	Mast	NEAT1	-0.92	98.5	3.02e-15
20	Immune cells	Mast	Mast	IGF1	-0.31	7.5	4.09e-15
20	Immune cells	Mast	Mast	KLRB1	-1.03	93.3	1.38e-14
20	Immune cells	Mast	Mast	AHSG	-1.91	95.5	1.94e-14
20	Immune cells	Mast	Mast	FABP4	-1.04	93.3	2.45e-14
20	Immune cells	Mast	Mast	FCER1G	0.4	99.3	3.91e-14
20	Immune cells	Mast	Mast	GATM	-0.98	93.3	7.75e-14
20	Immune cells	Mast	Mast	FCGBP	-0.29	93.3	8.95e-14
20	Immune cells	Mast	Mast	CD2	-1.03	93.3	9.53e-14
20	Immune cells	Mast	Mast	GEM	-0.32	93.3	1.05e-13
20	Immune cells	Mast	Mast	IGLC2	-1.91	93.3	1.68e-13
20	Immune cells	Mast	Mast	VTN	-1.75	94.8	1.75e-13
20	Immune cells	Mast	Mast	PROC	-0.35	94.0	2.35e-13
20	Immune cells	Mast	Mast	GBP4	-0.25	93.3	2.62e-13
20	Immune cells	Mast	Mast	SPP1	-2.58	96.3	2.99e-13
20	Immune cells	Mast	Mast	THBS1	0.52	93.3	3.04e-13
20	Immune cells	Mast	Mast	CCL3L3	-0.98	93.3	6.7e-13
20	Immune cells	Mast	Mast	MKI67	-0.27	91.8	6.88e-13
20	Immune cells	Mast	Mast	STEAP1	-0.33	14.2	9.23e-13
20	Immune cells	Mast	Mast	TUBA4A	-0.44	93.3	1.04e-12
20	Immune cells	Mast	Mast	COX5A	-0.88	94.8	1.07e-12
20	Immune cells	Mast	Mast	BATF	-0.4	94.0	1.1e-12
20	Immune cells	Mast	Mast	AKR1C1	-1.75	94.0	1.29e-12
20	Immune cells	Mast	Mast	IGHG1	-3.41	93.3	1.7e-12
20	Immune cells	Mast	Mast	IGHG3	-2.29	93.3	1.86e-12
20	Immune cells	Mast	Mast	S100A9	-1.66	94.0	2.28e-12
20	Immune cells	Mast	Mast	TIMP1	0.57	98.5	2.69e-12
20	Immune cells	Mast	Mast	LSM4	0.46	95.5	3.41e-12
20	Immune cells	Mast	Mast	IL7R	-0.56	93.3	3.41e-12
20	Immune cells	Mast	Mast	DDT	-1.07	95.5	3.87e-12
20	Immune cells	Mast	Mast	PAH	-0.26	23.1	5.95e-12
20	Immune cells	Mast	Mast	IGFBP7	-1.17	92.5	5.96e-12
20	Immune cells	Mast	Mast	F13A1	-0.54	93.3	7.41e-12
20	Immune cells	Mast	Mast	HMOX1	-0.68	93.3	9.11e-12
20	Immune cells	Mast	Mast	CXCL2	-0.27	94.0	1.44e-11
20	Immune cells	Mast	Mast	TRAC	-0.94	93.3	1.69e-11
20	Immune cells	Mast	Mast	DNPH1	-0.75	93.3	1.72e-11
20	Immune cells	Mast	Mast	CRIP1	-0.4	94.8	1.82e-11
20	Immune cells	Mast	Mast	G0S2	-0.62	93.3	2e-11
20	Immune cells	Mast	Mast	NDUFA4L2	-0.26	1.5	2.17e-11
20	Immune cells	Mast	Mast	RPL39	0.29	100.0	3.32e-11
20	Immune cells	Mast	Mast	PHGDH	-0.31	25.4	4.52e-11
20	Immune cells	Mast	Mast	SDF2L1	0.5	94.8	6.62e-11
20	Immune cells	Mast	Mast	CSF1	0.28	95.5	7.38e-11
20	Immune cells	Mast	Mast	S100P	-0.32	93.3	1.18e-10
20	Immune cells	Mast	Mast	NR2F2	-0.33	93.3	1.45e-10
20	Immune cells	Mast	Mast	SEC61G	-0.51	96.3	2.26e-10
20	Immune cells	Mast	Mast	STAB1	-0.33	94.0	2.42e-10
20	Immune cells	Mast	Mast	SLC40A1	-1.81	93.3	3.28e-10
20	Immune cells	Mast	Mast	FCGR2B	-0.27	15.7	3.3e-10
20	Immune cells	Mast	Mast	HLA-DRB1	-1.95	95.5	3.44e-10
20	Immune cells	Mast	Mast	TRBC2	-0.83	93.3	6.08e-10
20	Immune cells	Mast	Mast	IGFBP4	-0.26	93.3	6.38e-10
20	Immune cells	Mast	Mast	DNAJB9	0.55	94.0	7.2e-10
20	Immune cells	Mast	Mast	AMBP	-1.85	94.0	7.73e-10
20	Immune cells	Mast	Mast	RHOB	-0.67	94.8	7.82e-10
20	Immune cells	Mast	Mast	MGST2	0.26	94.8	9.82e-10
20	Immune cells	Mast	Mast	TUBA1C	0.42	94.8	9.82e-10
20	Immune cells	Mast	Mast	MRPL14	0.42	96.3	1.29e-09
20	Immune cells	Mast	Mast	ERH	0.6	97.8	1.44e-09
20	Immune cells	Mast	Mast	IER3	0.53	97.8	1.86e-09
20	Immune cells	Mast	Mast	ENTPD1	-0.33	93.3	1.89e-09
20	Immune cells	Mast	Mast	ALB	-1.98	97.8	1.93e-09
20	Immune cells	Mast	Mast	IL1RN	-0.74	93.3	2.36e-09
20	Immune cells	Mast	Mast	LAPTM4B	-0.42	94.0	2.4e-09
20	Immune cells	Mast	Mast	AURKA	-0.3	93.3	2.41e-09
20	Immune cells	Mast	Mast	CPVL	-0.42	94.8	3.02e-09
20	Immune cells	Mast	Mast	CXCL8	-1.13	94.0	3.54e-09
20	Immune cells	Mast	Mast	RCN1	-0.27	94.0	3.79e-09
20	Immune cells	Mast	Mast	HIST1H4C	-0.42	93.3	6.13e-09
20	Immune cells	Mast	Mast	AADAC	-0.27	93.3	7.98e-09
20	Immune cells	Mast	Mast	C20orf24	0.3	94.0	8.73e-09
20	Immune cells	Mast	Mast	CYSTM1	0.37	96.3	1.16e-08
20	Immune cells	Mast	Mast	SCD	-0.9	93.3	1.24e-08
20	Immune cells	Mast	Mast	EEF1B2	0.35	100.0	1.45e-08
20	Immune cells	Mast	Mast	PERP	-0.37	93.3	1.58e-08
20	Immune cells	Mast	Mast	PRDX2	-0.51	94.0	1.6e-08
20	Immune cells	Mast	Mast	IL1B	-1.28	93.3	1.95e-08
20	Immune cells	Mast	Mast	SERPINE1	-0.32	93.3	2.02e-08
20	Immune cells	Mast	Mast	GC	-0.74	94.0	2.71e-08
20	Immune cells	Mast	Mast	CHCHD10	-0.63	95.5	2.89e-08
20	Immune cells	Mast	Mast	COL4A2	-0.33	2.2	3.42e-08
20	Immune cells	Mast	Mast	CCL4	-0.4	94.8	5.15e-08
20	Immune cells	Mast	Mast	BCHE	-0.68	94.0	5.57e-08
20	Immune cells	Mast	Mast	TMEM176A	0.31	96.3	6.21e-08
20	Immune cells	Mast	Mast	NR4A1	0.37	94.8	6.6e-08
20	Immune cells	Mast	Mast	TF	-1.58	94.8	1.48e-07
20	Immune cells	Mast	Mast	LY96	-0.77	93.3	1.5e-07
20	Immune cells	Mast	Mast	UBE2S	0.42	94.8	1.64e-07
20	Immune cells	Mast	Mast	CCL5	-0.87	93.3	2.14e-07
20	Immune cells	Mast	Mast	BCAT1	-0.55	93.3	2.64e-07
20	Immune cells	Mast	Mast	SPON2	-0.26	93.3	2.9e-07
20	Immune cells	Mast	Mast	KRT8	-0.59	94.0	4.01e-07
20	Immune cells	Mast	Mast	COL1A2	-0.29	5.2	4.28e-07
20	Immune cells	Mast	Mast	C12orf75	-0.29	93.3	5.2e-07
20	Immune cells	Mast	Mast	C5AR1	-0.54	93.3	5.23e-07
20	Immune cells	Mast	Mast	MNDA	-0.6	56.0	6.66e-07
20	Immune cells	Mast	Mast	ANG	-0.46	50.0	7.38e-07
20	Immune cells	Mast	Mast	LTB	-1.22	93.3	7.96e-07
20	Immune cells	Mast	Mast	GSTP1	0.3	97.8	8.02e-07
20	Immune cells	Mast	Mast	MGST1	-0.82	94.0	9.58e-07
20	Immune cells	Mast	Mast	ETFB	-0.65	94.0	9.78e-07
20	Immune cells	Mast	Mast	LGALS2	-0.27	20.9	1.01e-06
20	Immune cells	Mast	Mast	NME1	-0.56	94.0	1.09e-06
20	Immune cells	Mast	Mast	HBA1	0.58	2.2	1.44e-06
20	Immune cells	Mast	Mast	FOLR2	-0.74	93.3	1.62e-06
20	Immune cells	Mast	Mast	PDIA4	-0.48	93.3	1.96e-06
20	Immune cells	Mast	Mast	C1orf54	-0.39	94.0	2.18e-06
20	Immune cells	Mast	Mast	MPEG1	-0.7	76.9	2.23e-06
20	Immune cells	Mast	Mast	IGHG4	-3.27	93.3	2.56e-06
20	Immune cells	Mast	Mast	MCTS1	0.27	95.5	2.8e-06
20	Immune cells	Mast	Mast	CP	-1.1	94.0	4.76e-06
20	Immune cells	Mast	Mast	IGLC3	-1.09	9.0	5.18e-06
20	Immune cells	Mast	Mast	CA2	-0.35	93.3	5.25e-06
20	Immune cells	Mast	Mast	PRDX3	-0.4	93.3	5.37e-06
20	Immune cells	Mast	Mast	TCEB1	-0.57	94.8	5.91e-06
20	Immune cells	Mast	Mast	TGFBI	-0.68	93.3	6.66e-06
20	Immune cells	Mast	Mast	HLA-DQA1	-1.4	94.0	8.33e-06
20	Immune cells	Mast	Mast	HBEGF	-0.36	93.3	8.47e-06
3	Immune cells	CD8T	CD8Tcm	GZMK	1.17	92.7	0
3	Immune cells	CD8T	CD8Tcm	CCL5	1.16	93.6	0
3	Immune cells	CD8T	CD8Tcm	GZMA	0.96	93.3	0
3	Immune cells	CD8T	CD8Tcm	IFNG	0.94	93.2	0
3	Immune cells	CD8T	CD8Tcm	CD2	0.84	93.9	0
3	Immune cells	CD8T	CD8Tcm	NKG7	0.74	93.0	0
3	Immune cells	CD8T	CD8Tcm	IL7R	0.71	94.1	0
3	Immune cells	CD8T	CD8Tcm	TNFSF9	0.7	93.0	0
3	Immune cells	CD8T	CD8Tcm	CD69	0.7	94.1	0
3	Immune cells	CD8T	CD8Tcm	TUBA4A	0.64	93.2	0
3	Immune cells	CD8T	CD8Tcm	TRBC1	0.63	93.6	0
3	Immune cells	CD8T	CD8Tcm	XCL2	0.58	92.8	0
3	Immune cells	CD8T	CD8Tcm	CD8A	0.52	92.6	0
3	Immune cells	CD8T	CD8Tcm	TNFSF14	0.52	93.1	0
3	Immune cells	CD8T	CD8Tcm	GZMH	0.51	85.0	0
3	Immune cells	CD8T	CD8Tcm	DUSP4	0.5	93.0	0
3	Immune cells	CD8T	CD8Tcm	CRTAM	0.47	87.6	0
3	Immune cells	CD8T	CD8Tcm	TRGC2	0.47	93.0	0
3	Immune cells	CD8T	CD8Tcm	XCL1	0.44	92.6	0
3	Immune cells	CD8T	CD8Tcm	KLRB1	0.4	93.0	0
3	Immune cells	CD8T	CD8Tcm	AC092580.4	0.34	92.8	0
3	Immune cells	CD8T	CD8Tcm	CCR7	0.34	92.6	0
3	Immune cells	CD8T	CD8Tcm	CSF1	0.33	93.5	0
3	Immune cells	CD8T	CD8Tcm	MT1E	0.29	93.1	0
3	Immune cells	CD8T	CD8Tcm	LBH	0.29	93.2	0
3	Immune cells	CD8T	CD8Tcm	PMEPA1	0.29	92.6	0
3	Immune cells	CD8T	CD8Tcm	CD40LG	0.29	93.0	0
3	Immune cells	CD8T	CD8Tcm	PRF1	0.28	92.8	0
3	Immune cells	CD8T	CD8Tcm	TRGC1	0.27	92.6	0
3	Immune cells	CD8T	CD8Tcm	GNLY	0.27	86.8	0
3	Immune cells	CD8T	CD8Tcm	RGS16	0.26	93.0	0
3	Immune cells	CD8T	CD8Tcm	HLA-DQA2	0.25	82.6	0
3	Immune cells	CD8T	CD8Tcm	ACTA2	-0.25	88.3	0
3	Immune cells	CD8T	CD8Tcm	LAIR2	-0.25	86.8	0
3	Immune cells	CD8T	CD8Tcm	CXCL10	-0.29	80.9	0
3	Immune cells	CD8T	CD8Tcm	TNFRSF18	-0.29	93.2	0
3	Immune cells	CD8T	CD8Tcm	JCHAIN	-0.29	79.9	0
3	Immune cells	CD8T	CD8Tcm	COL1A1	-0.34	85.4	0
3	Immune cells	CD8T	CD8Tcm	COL4A2	-0.34	64.8	0
3	Immune cells	CD8T	CD8Tcm	IGHA1	-0.37	92.9	0
3	Immune cells	CD8T	CD8Tcm	DNASE1L3	-0.41	91.7	0
3	Immune cells	CD8T	CD8Tcm	CCL2	-0.44	93.4	0
3	Immune cells	CD8T	CD8Tcm	VCAN	-0.47	90.2	0
3	Immune cells	CD8T	CD8Tcm	G0S2	-0.48	93.0	0
3	Immune cells	CD8T	CD8Tcm	EREG	-0.59	92.5	0
3	Immune cells	CD8T	CD8Tcm	IGHM	-0.64	87.4	0
3	Immune cells	CD8T	CD8Tcm	FABP4	-0.68	93.2	0
3	Immune cells	CD8T	CD8Tcm	SPARC	-0.69	85.4	0
3	Immune cells	CD8T	CD8Tcm	IGLC2	-1.83	93.4	0
3	Immune cells	CD8T	CD8Tcm	IGHG4	-2.9	93.1	0
3	Immune cells	CD8T	CD8Tcm	IGHG1	-3.38	93.0	0
3	Immune cells	CD8T	CD8Tcm	LINC01272	-0.26	93.0	3.36e-305
3	Immune cells	CD8T	CD8Tcm	ICOS	0.29	93.0	6.42e-304
3	Immune cells	CD8T	CD8Tcm	C11orf96	-0.27	88.0	2.5e-302
3	Immune cells	CD8T	CD8Tcm	SPOCK2	0.27	93.2	1.06e-297
3	Immune cells	CD8T	CD8Tcm	FCN1	-0.49	82.4	7.09e-290
3	Immune cells	CD8T	CD8Tcm	CRIP1	0.78	93.8	1.01e-285
3	Immune cells	CD8T	CD8Tcm	TRAC	0.35	93.8	3.71e-282
3	Immune cells	CD8T	CD8Tcm	TNF	0.69	93.5	1.15e-281
3	Immune cells	CD8T	CD8Tcm	TNFRSF4	-0.45	93.2	2.83e-274
3	Immune cells	CD8T	CD8Tcm	CLEC10A	-0.28	84.5	5.84e-269
3	Immune cells	CD8T	CD8Tcm	TRBC2	0.29	93.3	9.81e-267
3	Immune cells	CD8T	CD8Tcm	ITM2A	0.36	93.4	1.99e-260
3	Immune cells	CD8T	CD8Tcm	TREM2	-0.28	93.0	5.95e-257
3	Immune cells	CD8T	CD8Tcm	PDK4	-0.26	92.8	1.98e-255
3	Immune cells	CD8T	CD8Tcm	PTGS2	-0.36	93.4	5.28e-253
3	Immune cells	CD8T	CD8Tcm	IGHG3	-2.28	84.6	3.83e-250
3	Immune cells	CD8T	CD8Tcm	F13A1	-0.45	93.5	2.24e-249
3	Immune cells	CD8T	CD8Tcm	DBF4	0.27	93.2	8.68e-246
3	Immune cells	CD8T	CD8Tcm	THY1	-0.31	53.2	3.58e-245
3	Immune cells	CD8T	CD8Tcm	COL1A2	-0.36	56.9	4.63e-241
3	Immune cells	CD8T	CD8Tcm	IGLC3	-1.09	68.2	3.57e-240
3	Immune cells	CD8T	CD8Tcm	ADM	-0.26	93.8	8.15e-224
3	Immune cells	CD8T	CD8Tcm	CYR61	-0.26	70.2	6.29e-218
3	Immune cells	CD8T	CD8Tcm	NR4A3	0.38	93.6	1.77e-215
3	Immune cells	CD8T	CD8Tcm	MT1X	0.44	94.1	4.37e-212
3	Immune cells	CD8T	CD8Tcm	CD7	0.36	93.6	5.89e-210
3	Immune cells	CD8T	CD8Tcm	CD3D	0.55	94.0	8.02e-208
3	Immune cells	CD8T	CD8Tcm	IGFBP7	-0.99	73.8	1.4e-207
